ï»¿Report_Data_Extracted,LTC_Home,LTC_City,Beds,Total_LTC_Resident_Cases,Total_LTC_Resident_Deaths,Total_LTC_HCW_Cases
2020-06-05,Rockcliffe Care Community,,204.0,0.0,0,<5
2020-06-05,Secord Trails Care Community,,80.0,0.0,0,7.0
2020-06-05,Sherbourne Place,,126.0,14.0,19,9.0
2020-06-05,St. George Care Community,,238.0,0.0,0,<5
2020-06-05,St. Patrick's Home,,288.0,0.0,<5,<5
2020-06-05,Stoneridge Manor,,60.0,<5,6,0.0
2020-06-05,Sun Parlor Home for Senior Citizens,,206.0,<5,<5,<5
2020-06-05,The Jewish Home for the Aged,,472.0,0.0,<5,<5
2020-06-05,The Kensington Gardens,,350.0,13.0,8,6.0
2020-06-05,The Perley and Rideau Veterans' Health Centre,,450.0,<5,11,0.0
2020-06-05,The Village of Erin Meadows,,180.0,<5,20,11.0
2020-06-05,The Village of Humber Heights,,192.0,24.0,22,17.0
2020-06-05,Ukrainian Canadian Care Centre,,152.0,20.0,<5,<5
2020-06-05,Vermont Square,,130.0,<5,0,<5
2020-06-05,Villa Colombo Homes for the Aged,,391.0,77.0,7,17.0
2020-06-05,Villa Colombo Seniors Centre (Vaughan),,160.0,15.0,20,11.0
2020-06-05,Villa Leonardo Gambin,,168.0,<5,12,19.0
2020-06-05,Vision Nursing Home,,146.0,9.0,9,7.0
2020-06-05,Wellesley Central Place,,150.0,<5,18,6.0
2020-06-05,West Park Long Term Care Centre,,200.0,5.0,26,5.0
2020-06-05,Weston Terrace Care Community,,224.0,25.0,24,39.0
2020-06-05,Westside,,242.0,<5,<5,<5
2020-06-05,Woodbridge Vista Care Community,,224.0,76.0,21,33.0
2020-06-06,"Albright Gardens Homes, Incorporated",,231.0,<5,0,0.0
2020-06-06,Almonte Country Haven,,82.0,0.0,30,<5
2020-06-06,Altamont Care Community,,159.0,<5,53,18.0
2020-06-06,Anson Place Care Centre,,61.0,28.0,23,29.0
2020-06-06,Camilla Care Community,,236.0,13.0,67,11.0
2020-06-06,Carlingview Manor,,303.0,15.0,61,17.0
2020-06-06,Castleview Wychwood Towers,,456.0,<5,0,<5
2020-06-06,Cedarvale Terrace,,218.0,0.0,0,<5
2020-06-06,Cedarwood Village,,90.0,0.0,0,<5
2020-06-06,Chartwell Ballycliffe Long Term Care Residence,,100.0,<5,32,0.0
2020-06-06,Chartwell Pine Grove Long Term Care Residence,,96.0,0.0,0,<5
2020-06-06,Cooksville Care Centre,,192.0,7.0,19,11.0
2020-06-06,Country Terrace,,120.0,0.0,0,<5
2020-06-06,Craiglee Nursing Home,,169.0,<5,<5,<5
2020-06-06,Deerwood Creek Care Community,,160.0,0.0,0,<5
2020-06-06,Delhi Long Term Care Centre,,60.0,0.0,0,<5
2020-06-06,Dom Lipa,,66.0,0.0,0,<5
2020-06-06,Downsview Long Term Care Centre,,252.0,6.0,60,49.0
2020-06-06,Eatonville Care Centre,,247.0,6.0,42,<5
2020-06-06,Erin Mills Lodge Nursing Home,,86.0,29.0,17,22.0
2020-06-06,Extendicare Bayview,,205.0,<5,12,0.0
2020-06-06,Extendicare Guildwood,,169.0,15.0,45,32.0
2020-06-06,Extendicare Laurier Manor,,242.0,<5,25,6.0
2020-06-06,Extendicare Scarborough,,154.0,40.0,14,22.0
2020-06-06,Fieldstone Commons Care Community,,224.0,<5,0,<5
2020-06-06,Forest Heights,,240.0,57.0,51,18.0
2020-06-06,Foyer St-Viateur Nursing Home,,57.0,0.0,0,<5
2020-06-06,Garden City Manor,,200.0,<5,0,0.0
2020-06-06,Garden Court Nursing Home,,45.0,14.0,<5,6.0
2020-06-06,Grace Manor,,120.0,<5,12,<5
2020-06-06,Hawthorne Place Care Centre,,269.0,<5,47,<5
2020-06-06,Hellenic Care for Seniors (Toronto),,81.0,0.0,0,<5
2020-06-06,Hellenic Home - Scarborough,,128.0,40.0,15,8.0
2020-06-06,Heron Terrace Long Term Care Community,,140.0,20.0,25,0.0
2020-06-06,Humber Valley Terrace,,158.0,59.0,28,24.0
2020-06-06,Ina Grafton Gage Home,,128.0,19.0,30,5.0
2020-06-06,Isabel and Arthur Meighen Manor,,168.0,0.0,48,0.0
2020-06-06,Kensington Village,,78.0,<5,7,<5
2020-06-06,Kristus Darzs Latvian Home,,100.0,0.0,11,8.0
2020-06-06,Mackenzie Health Long Term Care Facility,,168.0,0.0,0,<5
2020-06-06,Madonna Care Community,,160.0,<5,45,23.0
2020-06-06,Main Street Terrace,,150.0,<5,0,0.0
2020-06-06,Maple Grove Care Community,,160.0,<5,0,<5
2020-06-06,Midland Gardens Care Community,,299.0,73.0,27,30.0
2020-06-06,Mon Sheong Home for the Aged,,105.0,21.0,33,<5
2020-06-06,Montfort,,128.0,<5,30,0.0
2020-06-06,Norview Lodge,,179.0,0.0,0,<5
2020-06-06,Orchard Villa,,233.0,<5,70,<5
2020-06-06,Owen Hill Care Community,,57.0,0.0,12,<5
2020-06-06,peopleCare A.R. Goudie Kitchener,,80.0,<5,9,18.0
2020-06-06,Peter D. Clark Centre,,216.0,<5,7,6.0
2020-06-06,ReachView Village,,100.0,21.0,14,6.0
2020-06-06,Residence Saint-Louis,,198.0,<5,9,<5
2020-06-06,River Glen Haven Nursing Home,,119.0,19.0,32,7.0
2020-06-06,Rockcliffe Care Community,,204.0,0.0,0,<5
2020-06-06,Secord Trails Care Community,,80.0,0.0,0,7.0
2020-06-06,Sherbourne Place,,126.0,14.0,19,9.0
2020-06-06,St. George Care Community,,238.0,0.0,0,<5
2020-06-06,St. Patrick's Home,,288.0,0.0,<5,<5
2020-06-06,Stoneridge Manor,,60.0,<5,6,0.0
2020-06-06,Sun Parlor Home for Senior Citizens,,206.0,<5,<5,<5
2020-06-06,The Jewish Home for the Aged,,472.0,0.0,<5,<5
2020-06-06,The Kensington Gardens,,350.0,13.0,8,6.0
2020-06-06,The Perley and Rideau Veterans' Health Centre,,450.0,<5,11,<5
2020-06-06,The Village of Erin Meadows,,180.0,<5,20,11.0
2020-06-06,The Village of Humber Heights,,192.0,24.0,22,17.0
2020-06-06,Ukrainian Canadian Care Centre,,152.0,20.0,<5,<5
2020-06-06,Vermont Square,,130.0,0.0,0,<5
2020-06-06,Villa Colombo Homes for the Aged,,391.0,77.0,7,17.0
2020-06-06,Villa Colombo Seniors Centre (Vaughan),,160.0,7.0,20,5.0
2020-06-06,Villa Leonardo Gambin,,168.0,<5,12,19.0
2020-06-06,Vision Nursing Home,,146.0,9.0,9,7.0
2020-06-06,Wellesley Central Place,,150.0,<5,18,6.0
2020-06-06,West Park Long Term Care Centre,,200.0,5.0,26,5.0
2020-06-06,Weston Terrace Care Community,,224.0,25.0,24,39.0
2020-06-06,Westside,,242.0,<5,<5,<5
2020-06-06,Woodbridge Vista Care Community,,224.0,76.0,21,33.0
2020-06-07,"Albright Gardens Homes, Incorporated",,231.0,<5,0,0.0
2020-06-07,Almonte Country Haven,,82.0,0.0,30,<5
2020-06-07,Altamont Care Community,,159.0,<5,53,18.0
2020-06-07,Anson Place Care Centre,,61.0,28.0,23,29.0
2020-06-07,Camilla Care Community,,236.0,13.0,67,11.0
2020-06-07,Carlingview Manor,,303.0,15.0,61,17.0
2020-06-07,Castleview Wychwood Towers,,456.0,<5,0,<5
2020-06-07,Cedarvale Terrace,,218.0,0.0,0,<5
2020-06-07,Cedarwood Village,,90.0,0.0,0,<5
2020-06-07,Chartwell Ballycliffe Long Term Care Residence,,100.0,<5,32,0.0
2020-06-07,Chartwell Pine Grove Long Term Care Residence,,96.0,0.0,0,<5
2020-06-07,Cooksville Care Centre,,192.0,7.0,19,11.0
2020-06-07,Country Terrace,,120.0,0.0,0,<5
2020-06-07,Craiglee Nursing Home,,169.0,<5,<5,<5
2020-06-07,Deerwood Creek Care Community,,160.0,0.0,0,<5
2020-06-07,Delhi Long Term Care Centre,,60.0,0.0,0,<5
2020-06-07,Dom Lipa,,66.0,0.0,0,<5
2020-06-07,Downsview Long Term Care Centre,,252.0,6.0,60,49.0
2020-06-07,Eatonville Care Centre,,247.0,6.0,42,<5
2020-06-07,Erin Mills Lodge Nursing Home,,86.0,29.0,17,22.0
2020-06-07,Extendicare Bayview,,205.0,<5,12,0.0
2020-06-07,Extendicare Guildwood,,169.0,15.0,45,32.0
2020-06-07,Extendicare Laurier Manor,,242.0,<5,25,6.0
2020-06-07,Extendicare Scarborough,,154.0,40.0,14,22.0
2020-06-07,Fieldstone Commons Care Community,,224.0,<5,0,<5
2020-06-07,Forest Heights,,240.0,57.0,51,18.0
2020-06-07,Foyer St-Viateur Nursing Home,,57.0,0.0,0,<5
2020-06-07,Garden City Manor,,200.0,<5,0,0.0
2020-06-07,Garden Court Nursing Home,,45.0,14.0,<5,6.0
2020-06-07,Grace Manor,,120.0,<5,12,<5
2020-06-07,Hawthorne Place Care Centre,,269.0,<5,47,<5
2020-06-07,Hellenic Care for Seniors (Toronto),,81.0,0.0,0,<5
2020-06-07,Hellenic Home - Scarborough,,128.0,40.0,15,8.0
2020-06-07,Heron Terrace Long Term Care Community,,140.0,20.0,25,0.0
2020-06-07,Humber Valley Terrace,,158.0,59.0,28,24.0
2020-06-07,Ina Grafton Gage Home,,128.0,18.0,31,5.0
2020-06-07,Isabel and Arthur Meighen Manor,,168.0,0.0,48,0.0
2020-06-07,Kensington Village,,78.0,<5,7,<5
2020-06-07,Kristus Darzs Latvian Home,,100.0,0.0,11,8.0
2020-06-07,Mackenzie Health Long Term Care Facility,,168.0,0.0,0,<5
2020-06-07,Madonna Care Community,,160.0,<5,45,23.0
2020-06-07,Main Street Terrace,,150.0,<5,0,0.0
2020-06-07,Maple Grove Care Community,,160.0,<5,0,<5
2020-06-07,Midland Gardens Care Community,,299.0,73.0,27,30.0
2020-06-07,Mon Sheong Home for the Aged,,105.0,21.0,33,<5
2020-06-07,Montfort,,128.0,<5,30,0.0
2020-06-07,Norview Lodge,,179.0,0.0,0,<5
2020-06-07,Orchard Villa,,233.0,<5,70,<5
2020-06-07,Owen Hill Care Community,,57.0,0.0,12,<5
2020-06-07,peopleCare A.R. Goudie Kitchener,,80.0,<5,9,18.0
2020-06-07,Peter D. Clark Centre,,216.0,<5,7,6.0
2020-06-07,ReachView Village,,100.0,21.0,14,6.0
2020-06-07,Residence Saint-Louis,,198.0,<5,9,<5
2020-06-07,River Glen Haven Nursing Home,,119.0,19.0,32,7.0
2020-06-07,Rockcliffe Care Community,,204.0,0.0,0,<5
2020-06-07,Secord Trails Care Community,,80.0,0.0,0,7.0
2020-06-07,Sherbourne Place,,126.0,14.0,19,9.0
2020-06-07,St. George Care Community,,238.0,0.0,0,<5
2020-06-07,St. Patrick's Home,,288.0,0.0,<5,<5
2020-06-07,Stoneridge Manor,,60.0,<5,6,0.0
2020-06-07,Sun Parlor Home for Senior Citizens,,206.0,<5,<5,<5
2020-06-07,The Jewish Home for the Aged,,472.0,0.0,<5,<5
2020-06-07,The Kensington Gardens,,350.0,13.0,8,6.0
2020-06-07,The Perley and Rideau Veterans' Health Centre,,450.0,<5,11,<5
2020-06-07,The Village of Erin Meadows,,180.0,<5,20,11.0
2020-06-07,The Village of Humber Heights,,192.0,24.0,22,17.0
2020-06-07,Tullamore Care Community,,159.0,0.0,0,<5
2020-06-07,Ukrainian Canadian Care Centre,,152.0,20.0,<5,<5
2020-06-07,Vermont Square,,130.0,0.0,0,<5
2020-06-07,Villa Colombo Homes for the Aged,,391.0,77.0,7,17.0
2020-06-07,Villa Colombo Seniors Centre (Vaughan),,160.0,7.0,20,5.0
2020-06-07,Villa Leonardo Gambin,,168.0,<5,12,19.0
2020-06-07,Vision Nursing Home,,146.0,9.0,9,7.0
2020-06-07,Wellesley Central Place,,150.0,<5,18,6.0
2020-06-07,West Park Long Term Care Centre,,200.0,6.0,26,5.0
2020-06-07,Weston Terrace Care Community,,224.0,25.0,24,39.0
2020-06-07,Westside,,242.0,<5,<5,<5
2020-06-07,Woodbridge Vista Care Community,,224.0,76.0,21,33.0
2020-06-08,"Albright Gardens Homes, Incorporated",,231.0,<5,0,0.0
2020-06-08,Almonte Country Haven,,82.0,0.0,30,<5
2020-06-08,Altamont Care Community,,159.0,<5,53,18.0
2020-06-08,Anson Place Care Centre,,61.0,28.0,23,29.0
2020-06-08,Camilla Care Community,,236.0,13.0,67,11.0
2020-06-08,Carlingview Manor,,303.0,15.0,61,17.0
2020-06-08,Castleview Wychwood Towers,,456.0,<5,0,<5
2020-06-08,Cedarvale Terrace,,218.0,0.0,0,<5
2020-06-08,Cedarwood Village,,90.0,0.0,0,<5
2020-06-08,Chartwell Ballycliffe Long Term Care Residence,,100.0,<5,32,0.0
2020-06-08,Chartwell Pine Grove Long Term Care Residence,,96.0,0.0,0,<5
2020-06-08,Cooksville Care Centre,,192.0,6.0,20,7.0
2020-06-08,Country Terrace,,120.0,0.0,0,<5
2020-06-08,Craiglee Nursing Home,,169.0,<5,<5,<5
2020-06-08,Delhi Long Term Care Centre,,60.0,0.0,0,<5
2020-06-08,Dom Lipa,,66.0,0.0,0,<5
2020-06-08,Downsview Long Term Care Centre,,252.0,6.0,60,49.0
2020-06-08,Eatonville Care Centre,,247.0,6.0,42,<5
2020-06-08,Erin Mills Lodge Nursing Home,,86.0,29.0,17,22.0
2020-06-08,Extendicare Bayview,,205.0,<5,12,0.0
2020-06-08,Extendicare Guildwood,,169.0,27.0,47,26.0
2020-06-08,Extendicare Laurier Manor,,242.0,<5,25,6.0
2020-06-08,Extendicare Scarborough,,154.0,40.0,14,22.0
2020-06-08,Fieldstone Commons Care Community,,224.0,<5,0,<5
2020-06-08,Forest Heights,,240.0,57.0,51,18.0
2020-06-08,Foyer St-Viateur Nursing Home,,57.0,0.0,0,<5
2020-06-08,Garden City Manor,,200.0,<5,0,<5
2020-06-08,Garden Court Nursing Home,,45.0,14.0,<5,6.0
2020-06-08,Grace Manor,,120.0,<5,12,<5
2020-06-08,Hawthorne Place Care Centre,,269.0,<5,47,<5
2020-06-08,Hellenic Care for Seniors (Toronto),,81.0,0.0,0,<5
2020-06-08,Hellenic Home - Scarborough,,128.0,40.0,15,8.0
2020-06-08,Humber Valley Terrace,,158.0,11.0,34,21.0
2020-06-08,Ina Grafton Gage Home,,128.0,13.0,31,<5
2020-06-08,Isabel and Arthur Meighen Manor,,168.0,0.0,48,0.0
2020-06-08,Kensington Village,,78.0,<5,7,<5
2020-06-08,Mackenzie Health Long Term Care Facility,,168.0,0.0,0,<5
2020-06-08,Madonna Care Community,,160.0,0.0,46,23.0
2020-06-08,Main Street Terrace,,150.0,<5,0,0.0
2020-06-08,Maple Grove Care Community,,160.0,<5,0,<5
2020-06-08,Midland Gardens Care Community,,299.0,76.0,29,30.0
2020-06-08,Mon Sheong Home for the Aged,,105.0,21.0,33,<5
2020-06-08,Montfort,,128.0,<5,30,0.0
2020-06-08,Norview Lodge,,179.0,0.0,0,<5
2020-06-08,Orchard Villa,,233.0,<5,70,<5
2020-06-08,Owen Hill Care Community,,57.0,0.0,12,<5
2020-06-08,peopleCare A.R. Goudie Kitchener,,80.0,<5,9,18.0
2020-06-08,Peter D. Clark Centre,,216.0,<5,7,6.0
2020-06-08,ReachView Village,,100.0,21.0,14,6.0
2020-06-08,Residence Saint-Louis,,198.0,<5,9,<5
2020-06-08,River Glen Haven Nursing Home,,119.0,19.0,32,7.0
2020-06-08,Secord Trails Care Community,,80.0,0.0,0,7.0
2020-06-08,Sherbourne Place,,126.0,14.0,19,9.0
2020-06-08,St. George Care Community,,238.0,0.0,0,<5
2020-06-08,St. Patrick's Home,,288.0,0.0,<5,<5
2020-06-08,Stoneridge Manor,,60.0,<5,6,0.0
2020-06-08,Sun Parlor Home for Senior Citizens,,206.0,<5,<5,<5
2020-06-08,The Jewish Home for the Aged,,472.0,0.0,<5,<5
2020-06-08,The Kensington Gardens,,350.0,13.0,8,6.0
2020-06-08,The Perley and Rideau Veterans' Health Centre,,450.0,<5,11,<5
2020-06-08,The Village of Erin Meadows,,180.0,<5,20,11.0
2020-06-08,The Village of Humber Heights,,192.0,24.0,22,17.0
2020-06-08,Tullamore Care Community,,159.0,0.0,0,<5
2020-06-08,Ukrainian Canadian Care Centre,,152.0,20.0,<5,<5
2020-06-08,Vermont Square,,130.0,0.0,0,<5
2020-06-08,Villa Colombo Homes for the Aged,,391.0,77.0,7,17.0
2020-06-08,Villa Leonardo Gambin,,168.0,<5,12,19.0
2020-06-08,Vision Nursing Home,,146.0,8.0,10,9.0
2020-06-08,Wellesley Central Place,,150.0,<5,18,6.0
2020-06-08,West Park Long Term Care Centre,,200.0,6.0,26,5.0
2020-06-08,Weston Terrace Care Community,,224.0,25.0,24,39.0
2020-06-08,Westside,,242.0,<5,<5,<5
2020-06-08,Woodbridge Vista Care Community,,224.0,76.0,21,33.0
2020-06-09,"Albright Gardens Homes, Incorporated",,231.0,<5,0,0.0
2020-06-09,Almonte Country Haven,,82.0,0.0,30,<5
2020-06-09,Altamont Care Community,,159.0,<5,53,18.0
2020-06-09,Anson Place Care Centre,,61.0,28.0,23,29.0
2020-06-09,Carlingview Manor,,303.0,15.0,61,17.0
2020-06-09,Castleview Wychwood Towers,,456.0,<5,0,<5
2020-06-09,Cedarvale Terrace,,218.0,0.0,0,<5
2020-06-09,Cedarwood Village,,90.0,0.0,0,<5
2020-06-09,Chartwell Ballycliffe Long Term Care Residence,,100.0,<5,32,0.0
2020-06-09,Cooksville Care Centre,,192.0,6.0,20,7.0
2020-06-09,Country Village Homes - Woodslee,,104.0,0.0,18,<5
2020-06-09,Craiglee Nursing Home,,169.0,<5,<5,<5
2020-06-09,Creedan Valley Care Community,,95.0,0.0,0,<5
2020-06-09,Delhi Long Term Care Centre,,60.0,0.0,0,<5
2020-06-09,Dom Lipa,,66.0,0.0,0,<5
2020-06-09,Downsview Long Term Care Centre,,252.0,0.0,61,48.0
2020-06-09,Eatonville Care Centre,,247.0,6.0,42,<5
2020-06-09,Erin Mills Lodge Nursing Home,,86.0,29.0,17,22.0
2020-06-09,Extendicare Bayview,,205.0,<5,12,0.0
2020-06-09,Extendicare Guildwood,,169.0,27.0,47,26.0
2020-06-09,Extendicare Laurier Manor,,242.0,<5,25,6.0
2020-06-09,Extendicare Scarborough,,154.0,40.0,14,22.0
2020-06-09,Fieldstone Commons Care Community,,224.0,<5,0,<5
2020-06-09,Forest Heights,,240.0,57.0,51,18.0
2020-06-09,Foyer St-Viateur Nursing Home,,57.0,0.0,0,<5
2020-06-09,Garden City Manor,,200.0,<5,0,<5
2020-06-09,Garden Court Nursing Home,,45.0,17.0,6,10.0
2020-06-09,Grace Manor,,120.0,<5,12,<5
2020-06-09,Hawthorne Place Care Centre,,269.0,<5,47,<5
2020-06-09,Hellenic Care for Seniors (Toronto),,81.0,0.0,0,<5
2020-06-09,Hellenic Home - Scarborough,,128.0,34.0,15,8.0
2020-06-09,Humber Valley Terrace,,158.0,11.0,34,21.0
2020-06-09,Ina Grafton Gage Home,,128.0,12.0,31,<5
2020-06-09,Kensington Village,,78.0,<5,7,<5
2020-06-09,Main Street Terrace,,150.0,<5,0,0.0
2020-06-09,Maple Grove Care Community,,160.0,<5,0,<5
2020-06-09,Midland Gardens Care Community,,299.0,75.0,30,27.0
2020-06-09,Mon Sheong Home for the Aged,,105.0,21.0,33,<5
2020-06-09,Montfort,,128.0,<5,30,0.0
2020-06-09,Orchard Villa,,233.0,<5,70,<5
2020-06-09,Owen Hill Care Community,,57.0,0.0,12,<5
2020-06-09,peopleCare A.R. Goudie Kitchener,,80.0,<5,9,18.0
2020-06-09,Peter D. Clark Centre,,216.0,<5,7,6.0
2020-06-09,ReachView Village,,100.0,20.0,15,7.0
2020-06-09,Residence Saint-Louis,,198.0,<5,9,<5
2020-06-09,River Glen Haven Nursing Home,,119.0,19.0,32,7.0
2020-06-09,Secord Trails Care Community,,80.0,0.0,0,7.0
2020-06-09,Seven Oaks,,249.0,<5,41,<5
2020-06-09,Sherbourne Place,,126.0,14.0,19,9.0
2020-06-09,St. George Care Community,,238.0,0.0,0,<5
2020-06-09,St. Patrick's Home,,288.0,0.0,<5,<5
2020-06-09,Stoneridge Manor,,60.0,<5,6,0.0
2020-06-09,Sun Parlor Home for Senior Citizens,,206.0,<5,<5,<5
2020-06-09,The Jewish Home for the Aged,,472.0,0.0,<5,<5
2020-06-09,The Kensington Gardens,,350.0,13.0,8,6.0
2020-06-09,The Perley and Rideau Veterans' Health Centre,,450.0,<5,12,<5
2020-06-09,The Village of Erin Meadows,,180.0,<5,20,11.0
2020-06-09,The Village of Humber Heights,,192.0,24.0,22,17.0
2020-06-09,Tullamore Care Community,,159.0,0.0,0,<5
2020-06-09,Ukrainian Canadian Care Centre,,152.0,20.0,<5,<5
2020-06-09,Villa Colombo Homes for the Aged,,391.0,78.0,17,44.0
2020-06-09,Villa Leonardo Gambin,,168.0,<5,12,19.0
2020-06-09,Vision Nursing Home,,146.0,<5,10,5.0
2020-06-09,Wellesley Central Place,,150.0,<5,18,6.0
2020-06-09,West Park Long Term Care Centre,,200.0,6.0,26,5.0
2020-06-09,Weston Terrace Care Community,,224.0,<5,33,11.0
2020-06-09,Westside,,242.0,<5,<5,<5
2020-06-09,Woodbridge Vista Care Community,,224.0,76.0,21,33.0
2020-06-10,"Albright Gardens Homes, Incorporated",,231.0,0.0,0,0.0
2020-06-10,Almonte Country Haven,,82.0,0.0,30,0.0
2020-06-10,Altamont Care Community,,159.0,<5,53,18.0
2020-06-10,Anson Place Care Centre,,61.0,28.0,23,29.0
2020-06-10,CAMA Woodlands Nursing Home,,134.0,0.0,0,<5
2020-06-10,Carlingview Manor,,303.0,15.0,61,17.0
2020-06-10,Castleview Wychwood Towers,,456.0,<5,0,<5
2020-06-10,Cedarvale Terrace,,218.0,0.0,0,<5
2020-06-10,Cedarwood Village,,90.0,0.0,0,<5
2020-06-10,Chartwell Ballycliffe Long Term Care Residence,,100.0,<5,32,0.0
2020-06-10,Cooksville Care Centre,,192.0,7.0,20,5.0
2020-06-10,Country Village Homes - Woodslee,,104.0,0.0,18,<5
2020-06-10,Creedan Valley Care Community,,95.0,0.0,0,<5
2020-06-10,Delhi Long Term Care Centre,,60.0,0.0,0,<5
2020-06-10,Dom Lipa,,66.0,0.0,0,<5
2020-06-10,Downsview Long Term Care Centre,,252.0,0.0,61,48.0
2020-06-10,Eatonville Care Centre,,247.0,6.0,42,<5
2020-06-10,Erin Mills Lodge Nursing Home,,86.0,29.0,17,22.0
2020-06-10,Extendicare Bayview,,205.0,<5,12,0.0
2020-06-10,Extendicare Guildwood,,169.0,27.0,47,26.0
2020-06-10,Extendicare Laurier Manor,,242.0,<5,25,0.0
2020-06-10,Extendicare Scarborough,,154.0,<5,14,<5
2020-06-10,Fieldstone Commons Care Community,,224.0,<5,0,<5
2020-06-10,Forest Heights,,240.0,57.0,51,18.0
2020-06-10,Foyer St-Viateur Nursing Home,,57.0,0.0,0,<5
2020-06-10,Garden City Manor,,200.0,<5,0,<5
2020-06-10,Garden Court Nursing Home,,45.0,17.0,6,10.0
2020-06-10,Hawthorne Place Care Centre,,269.0,<5,47,<5
2020-06-10,Hellenic Care for Seniors (Toronto),,81.0,0.0,0,<5
2020-06-10,Hellenic Home - Scarborough,,128.0,25.0,15,6.0
2020-06-10,Humber Valley Terrace,,158.0,11.0,34,21.0
2020-06-10,Ina Grafton Gage Home,,128.0,12.0,31,<5
2020-06-10,Kensington Village,,78.0,0.0,7,<5
2020-06-10,Main Street Terrace,,150.0,<5,0,0.0
2020-06-10,Maple Grove Care Community,,160.0,<5,<5,<5
2020-06-10,Midland Gardens Care Community,,299.0,75.0,30,27.0
2020-06-10,Mon Sheong Home for the Aged,,105.0,21.0,33,<5
2020-06-10,Orchard Villa,,233.0,<5,70,0.0
2020-06-10,Owen Hill Care Community,,57.0,0.0,12,<5
2020-06-10,peopleCare A.R. Goudie Kitchener,,80.0,<5,9,18.0
2020-06-10,Peter D. Clark Centre,,216.0,<5,7,<5
2020-06-10,ReachView Village,,100.0,20.0,15,7.0
2020-06-10,Residence Saint-Louis,,198.0,0.0,9,<5
2020-06-10,River Glen Haven Nursing Home,,119.0,19.0,32,7.0
2020-06-10,Secord Trails Care Community,,80.0,0.0,0,7.0
2020-06-10,Seven Oaks,,249.0,<5,41,<5
2020-06-10,Sherbourne Place,,126.0,14.0,19,9.0
2020-06-10,St. George Care Community,,238.0,0.0,0,<5
2020-06-10,St. Patrick's Home,,288.0,0.0,<5,<5
2020-06-10,Stoneridge Manor,,60.0,0.0,8,0.0
2020-06-10,The Jewish Home for the Aged,,472.0,0.0,<5,<5
2020-06-10,The Kensington Gardens,,350.0,13.0,8,6.0
2020-06-10,The Perley and Rideau Veterans' Health Centre,,450.0,<5,12,<5
2020-06-10,The Village of Erin Meadows,,180.0,<5,20,11.0
2020-06-10,The Village of Humber Heights,,192.0,24.0,22,17.0
2020-06-10,Tullamore Care Community,,159.0,0.0,0,<5
2020-06-10,Ukrainian Canadian Care Centre,,152.0,20.0,<5,<5
2020-06-10,Villa Colombo Homes for the Aged,,391.0,78.0,17,44.0
2020-06-10,Villa Leonardo Gambin,,168.0,<5,13,16.0
2020-06-10,Vision Nursing Home,,146.0,<5,10,5.0
2020-06-10,Wellesley Central Place,,150.0,<5,18,6.0
2020-06-10,West Park Long Term Care Centre,,200.0,6.0,26,5.0
2020-06-10,Weston Terrace Care Community,,224.0,<5,33,11.0
2020-06-10,Westside,,242.0,<5,<5,<5
2020-06-10,Woodbridge Vista Care Community,,224.0,44.0,23,37.0
2020-06-11,"Albright Gardens Homes, Incorporated",,231.0,0.0,0,0.0
2020-06-11,Almonte Country Haven,,82.0,0.0,30,0.0
2020-06-11,Altamont Care Community,,159.0,<5,53,18.0
2020-06-11,Anson Place Care Centre,,61.0,<5,23,0.0
2020-06-11,CAMA Woodlands Nursing Home,,134.0,0.0,0,<5
2020-06-11,Carlingview Manor,,303.0,15.0,61,17.0
2020-06-11,Castleview Wychwood Towers,,456.0,<5,0,<5
2020-06-11,Cedarwood Village,,90.0,0.0,0,<5
2020-06-11,Chartwell Ballycliffe Long Term Care Residence,,100.0,<5,32,0.0
2020-06-11,Cooksville Care Centre,,192.0,7.0,20,5.0
2020-06-11,Country Village Homes - Woodslee,,104.0,0.0,18,<5
2020-06-11,Creedan Valley Care Community,,95.0,0.0,0,<5
2020-06-11,Delhi Long Term Care Centre,,60.0,0.0,0,<5
2020-06-11,Dom Lipa,,66.0,0.0,0,<5
2020-06-11,Downsview Long Term Care Centre,,252.0,0.0,61,48.0
2020-06-11,Eatonville Care Centre,,247.0,6.0,42,<5
2020-06-11,Extendicare Bayview,,205.0,<5,12,0.0
2020-06-11,Extendicare Guildwood,,169.0,27.0,47,26.0
2020-06-11,Extendicare Laurier Manor,,242.0,<5,25,0.0
2020-06-11,Extendicare Scarborough,,154.0,<5,14,<5
2020-06-11,Fieldstone Commons Care Community,,224.0,<5,0,<5
2020-06-11,Forest Heights,,240.0,57.0,51,18.0
2020-06-11,Foyer St-Viateur Nursing Home,,57.0,0.0,0,<5
2020-06-11,Garden City Manor,,200.0,<5,0,<5
2020-06-11,Garden Court Nursing Home,,45.0,17.0,6,10.0
2020-06-11,Hawthorne Place Care Centre,,269.0,<5,47,<5
2020-06-11,Hellenic Care for Seniors (Toronto),,81.0,0.0,0,<5
2020-06-11,Hellenic Home - Scarborough,,128.0,25.0,15,6.0
2020-06-11,Humber Valley Terrace,,158.0,11.0,34,21.0
2020-06-11,Ina Grafton Gage Home,,128.0,9.0,31,6.0
2020-06-11,Kensington Village,,78.0,0.0,7,<5
2020-06-11,Main Street Terrace,,150.0,<5,0,0.0
2020-06-11,Maple Grove Care Community,,160.0,<5,<5,<5
2020-06-11,Midland Gardens Care Community,,299.0,75.0,30,27.0
