ï»¿Report_Data_Extracted,LTC_Home,City,Beds,Total_LTC_Resident_Cases,Total_LTC_Resident_Deaths,Total_LTC_HCW_Cases
2020-06-09,"Albright Gardens Homes, Incorporated",Beamsville,231.0,<5,0.0,0.0
2020-06-09,Almonte Country Haven,Almonte,82.0,0.0,30.0,<5
2020-06-09,Altamont Care Community,Scarborough,159.0,<5,53.0,18.0
2020-06-09,Anson Place Care Centre,Hagersville,61.0,28.0,23.0,29.0
2020-06-09,Carlingview Manor,Ottawa,303.0,15.0,61.0,17.0
2020-06-09,Castleview Wychwood Towers,Toronto,456.0,<5,0.0,<5
2020-06-09,Cedarvale Terrace,Toronto,218.0,0.0,0.0,<5
2020-06-09,Cedarwood Village,Simcoe,90.0,0.0,0.0,<5
2020-06-09,Chartwell Ballycliffe Long Term Care Residence,Ajax,100.0,<5,32.0,0.0
2020-06-09,Cooksville Care Centre,Mississauga,192.0,6.0,20.0,7.0
2020-06-09,Country Village Homes - Woodslee,Woodslee,104.0,0.0,18.0,<5
2020-06-09,Craiglee Nursing Home,Scarborough,169.0,<5,<5,<5
2020-06-09,Creedan Valley Care Community,Creemore,95.0,0.0,0.0,<5
2020-06-09,Delhi Long Term Care Centre,Delhi,60.0,0.0,0.0,<5
2020-06-09,Dom Lipa,Etobicoke,66.0,0.0,0.0,<5
2020-06-09,Downsview Long Term Care Centre,North York,252.0,0.0,61.0,48.0
2020-06-09,Eatonville Care Centre,Etobicoke,247.0,6.0,42.0,<5
2020-06-09,Erin Mills Lodge Nursing Home,Mississauga,86.0,29.0,17.0,22.0
2020-06-09,Extendicare Bayview,North York,205.0,<5,12.0,0.0
2020-06-09,Extendicare Guildwood,Scarborough,169.0,27.0,47.0,26.0
2020-06-09,Extendicare Laurier Manor,Gloucester,242.0,<5,25.0,6.0
2020-06-09,Extendicare Scarborough,Scarborough,154.0,40.0,14.0,22.0
2020-06-09,Fieldstone Commons Care Community,Scarborough,224.0,<5,0.0,<5
2020-06-09,Forest Heights,Kitchener,240.0,57.0,51.0,18.0
2020-06-09,Foyer St-Viateur Nursing Home,Limoges,57.0,0.0,0.0,<5
2020-06-09,Garden City Manor,St. Catharines,200.0,<5,0.0,<5
2020-06-09,Garden Court Nursing Home,Etobicoke,45.0,17.0,6.0,10.0
2020-06-09,Grace Manor,Brampton,120.0,<5,12.0,<5
2020-06-09,Hawthorne Place Care Centre,North York,269.0,<5,47.0,<5
2020-06-09,Hellenic Care for Seniors (Toronto),Toronto,81.0,0.0,0.0,<5
2020-06-09,Hellenic Home - Scarborough,Scarborough,128.0,34.0,15.0,8.0
2020-06-09,Humber Valley Terrace,Etobicoke (Rexdale),158.0,11.0,34.0,21.0
2020-06-09,Ina Grafton Gage Home,Scarborough,128.0,12.0,31.0,<5
2020-06-09,Kensington Village,London,78.0,<5,7.0,<5
2020-06-09,Main Street Terrace,Toronto,150.0,<5,0.0,0.0
2020-06-09,Maple Grove Care Community,Brampton,160.0,<5,0.0,<5
2020-06-09,Midland Gardens Care Community,Scarborough,299.0,75.0,30.0,27.0
2020-06-09,Mon Sheong Home for the Aged,Toronto,105.0,21.0,33.0,<5
2020-06-09,Montfort,Ottawa,128.0,<5,30.0,0.0
2020-06-09,Orchard Villa,Pickering,233.0,<5,70.0,<5
2020-06-09,Owen Hill Care Community,Barrie,57.0,0.0,12.0,<5
2020-06-09,peopleCare A.R. Goudie Kitchener,Kitchener,80.0,<5,9.0,18.0
2020-06-09,Peter D. Clark Centre,Ottawa,216.0,<5,7.0,6.0
2020-06-09,ReachView Village,Uxbridge,100.0,20.0,15.0,7.0
2020-06-09,Residence Saint-Louis,Ottawa,198.0,<5,9.0,<5
2020-06-09,River Glen Haven Nursing Home,Sutton West,119.0,19.0,32.0,7.0
2020-06-09,Secord Trails Care Community,Ingersoll,80.0,0.0,0.0,7.0
2020-06-09,Seven Oaks,Scarborough,249.0,<5,41.0,<5
2020-06-09,Sherbourne Place,Toronto,126.0,14.0,19.0,9.0
2020-06-09,St. George Care Community,Toronto,238.0,0.0,0.0,<5
2020-06-09,St. Patrick's Home,Ottawa,288.0,0.0,<5,<5
2020-06-09,Stoneridge Manor,Carleton Place,60.0,<5,6.0,0.0
2020-06-09,Sun Parlor Home for Senior Citizens,Leamington,206.0,<5,<5,<5
2020-06-09,The Jewish Home for the Aged,North York,472.0,0.0,<5,<5
2020-06-09,The Kensington Gardens,Toronto,350.0,13.0,8.0,6.0
2020-06-09,The Perley and Rideau Veterans' Health Centre,Ottawa,450.0,<5,12.0,<5
2020-06-09,The Village of Erin Meadows,Mississauga,180.0,<5,20.0,11.0
2020-06-09,The Village of Humber Heights,Etobicoke,192.0,24.0,22.0,17.0
2020-06-09,Tullamore Care Community,Brampton,159.0,0.0,0.0,<5
2020-06-09,Ukrainian Canadian Care Centre,Etobicoke,152.0,20.0,<5,<5
2020-06-09,Villa Colombo Homes for the Aged,Toronto,391.0,78.0,17.0,44.0
2020-06-09,Villa Leonardo Gambin,Woodbridge,168.0,<5,12.0,19.0
2020-06-09,Vision Nursing Home,Sarnia,146.0,<5,10.0,5.0
2020-06-09,Wellesley Central Place,Toronto,150.0,<5,18.0,6.0
2020-06-09,West Park Long Term Care Centre,Toronto,200.0,6.0,26.0,5.0
2020-06-09,Weston Terrace Care Community,Toronto,224.0,<5,33.0,11.0
2020-06-09,Westside,Etobicoke,242.0,<5,<5,<5
2020-06-09,Woodbridge Vista Care Community,Woodbridge,224.0,76.0,21.0,33.0
2020-06-10,"Albright Gardens Homes, Incorporated",Beamsville,231.0,0.0,0.0,0.0
2020-06-10,Almonte Country Haven,Almonte,82.0,0.0,30.0,0.0
2020-06-10,Altamont Care Community,Scarborough,159.0,<5,53.0,18.0
2020-06-10,Anson Place Care Centre,Hagersville,61.0,28.0,23.0,29.0
2020-06-10,CAMA Woodlands Nursing Home,Burlington,134.0,0.0,0.0,<5
2020-06-10,Carlingview Manor,Ottawa,303.0,15.0,61.0,17.0
2020-06-10,Castleview Wychwood Towers,Toronto,456.0,<5,0.0,<5
2020-06-10,Cedarvale Terrace,Toronto,218.0,0.0,0.0,<5
2020-06-10,Cedarwood Village,Simcoe,90.0,0.0,0.0,<5
2020-06-10,Chartwell Ballycliffe Long Term Care Residence,Ajax,100.0,<5,32.0,0.0
2020-06-10,Cooksville Care Centre,Mississauga,192.0,7.0,20.0,5.0
2020-06-10,Country Village Homes - Woodslee,Woodslee,104.0,0.0,18.0,<5
2020-06-10,Creedan Valley Care Community,Creemore,95.0,0.0,0.0,<5
2020-06-10,Delhi Long Term Care Centre,Delhi,60.0,0.0,0.0,<5
2020-06-10,Dom Lipa,Etobicoke,66.0,0.0,0.0,<5
2020-06-10,Downsview Long Term Care Centre,North York,252.0,0.0,61.0,48.0
2020-06-10,Eatonville Care Centre,Etobicoke,247.0,6.0,42.0,<5
2020-06-10,Erin Mills Lodge Nursing Home,Mississauga,86.0,29.0,17.0,22.0
2020-06-10,Extendicare Bayview,North York,205.0,<5,12.0,0.0
2020-06-10,Extendicare Guildwood,Scarborough,169.0,27.0,47.0,26.0
2020-06-10,Extendicare Laurier Manor,Gloucester,242.0,<5,25.0,0.0
2020-06-10,Extendicare Scarborough,Scarborough,154.0,<5,14.0,<5
2020-06-10,Fieldstone Commons Care Community,Scarborough,224.0,<5,0.0,<5
2020-06-10,Forest Heights,Kitchener,240.0,57.0,51.0,18.0
2020-06-10,Foyer St-Viateur Nursing Home,Limoges,57.0,0.0,0.0,<5
2020-06-10,Garden City Manor,St. Catharines,200.0,<5,0.0,<5
2020-06-10,Garden Court Nursing Home,Etobicoke,45.0,17.0,6.0,10.0
2020-06-10,Hawthorne Place Care Centre,North York,269.0,<5,47.0,<5
2020-06-10,Hellenic Care for Seniors (Toronto),Toronto,81.0,0.0,0.0,<5
2020-06-10,Hellenic Home - Scarborough,Scarborough,128.0,25.0,15.0,6.0
2020-06-10,Humber Valley Terrace,Etobicoke (Rexdale),158.0,11.0,34.0,21.0
2020-06-10,Ina Grafton Gage Home,Scarborough,128.0,12.0,31.0,<5
2020-06-10,Kensington Village,London,78.0,0.0,7.0,<5
2020-06-10,Main Street Terrace,Toronto,150.0,<5,0.0,0.0
2020-06-10,Maple Grove Care Community,Brampton,160.0,<5,<5,<5
2020-06-10,Midland Gardens Care Community,Scarborough,299.0,75.0,30.0,27.0
2020-06-10,Mon Sheong Home for the Aged,Toronto,105.0,21.0,33.0,<5
2020-06-10,Orchard Villa,Pickering,233.0,<5,70.0,0.0
2020-06-10,Owen Hill Care Community,Barrie,57.0,0.0,12.0,<5
2020-06-10,peopleCare A.R. Goudie Kitchener,Kitchener,80.0,<5,9.0,18.0
2020-06-10,Peter D. Clark Centre,Ottawa,216.0,<5,7.0,<5
2020-06-10,ReachView Village,Uxbridge,100.0,20.0,15.0,7.0
2020-06-10,Residence Saint-Louis,Ottawa,198.0,0.0,9.0,<5
2020-06-10,River Glen Haven Nursing Home,Sutton West,119.0,19.0,32.0,7.0
2020-06-10,Secord Trails Care Community,Ingersoll,80.0,0.0,0.0,7.0
2020-06-10,Seven Oaks,Scarborough,249.0,<5,41.0,<5
2020-06-10,Sherbourne Place,Toronto,126.0,14.0,19.0,9.0
2020-06-10,St. George Care Community,Toronto,238.0,0.0,0.0,<5
2020-06-10,St. Patrick's Home,Ottawa,288.0,0.0,<5,<5
2020-06-10,Stoneridge Manor,Carleton Place,60.0,0.0,8.0,0.0
2020-06-10,The Jewish Home for the Aged,North York,472.0,0.0,<5,<5
2020-06-10,The Kensington Gardens,Toronto,350.0,13.0,8.0,6.0
2020-06-10,The Perley and Rideau Veterans' Health Centre,Ottawa,450.0,<5,12.0,<5
2020-06-10,The Village of Erin Meadows,Mississauga,180.0,<5,20.0,11.0
2020-06-10,The Village of Humber Heights,Etobicoke,192.0,24.0,22.0,17.0
2020-06-10,Tullamore Care Community,Brampton,159.0,0.0,0.0,<5
2020-06-10,Ukrainian Canadian Care Centre,Etobicoke,152.0,20.0,<5,<5
2020-06-10,Villa Colombo Homes for the Aged,Toronto,391.0,78.0,17.0,44.0
2020-06-10,Villa Leonardo Gambin,Woodbridge,168.0,<5,13.0,16.0
2020-06-10,Vision Nursing Home,Sarnia,146.0,<5,10.0,5.0
2020-06-10,Wellesley Central Place,Toronto,150.0,<5,18.0,6.0
2020-06-10,West Park Long Term Care Centre,Toronto,200.0,6.0,26.0,5.0
2020-06-10,Weston Terrace Care Community,Toronto,224.0,<5,33.0,11.0
2020-06-10,Westside,Etobicoke,242.0,<5,<5,<5
2020-06-10,Woodbridge Vista Care Community,Woodbridge,224.0,44.0,23.0,37.0
2020-06-11,"Albright Gardens Homes, Incorporated",Beamsville,231.0,0.0,0.0,0.0
2020-06-11,Almonte Country Haven,Almonte,82.0,0.0,30.0,0.0
2020-06-11,Altamont Care Community,Scarborough,159.0,<5,53.0,18.0
2020-06-11,Anson Place Care Centre,Hagersville,61.0,<5,23.0,0.0
2020-06-11,CAMA Woodlands Nursing Home,Burlington,134.0,0.0,0.0,<5
2020-06-11,Carlingview Manor,Ottawa,303.0,15.0,61.0,17.0
2020-06-11,Castleview Wychwood Towers,Toronto,456.0,<5,0.0,<5
2020-06-11,Cedarwood Village,Simcoe,90.0,0.0,0.0,<5
2020-06-11,Chartwell Ballycliffe Long Term Care Residence,Ajax,100.0,<5,32.0,0.0
2020-06-11,Cooksville Care Centre,Mississauga,192.0,7.0,20.0,5.0
2020-06-11,Country Village Homes - Woodslee,Woodslee,104.0,0.0,18.0,<5
2020-06-11,Creedan Valley Care Community,Creemore,95.0,0.0,0.0,<5
2020-06-11,Delhi Long Term Care Centre,Delhi,60.0,0.0,0.0,<5
2020-06-11,Dom Lipa,Etobicoke,66.0,0.0,0.0,<5
2020-06-11,Downsview Long Term Care Centre,North York,252.0,0.0,61.0,48.0
2020-06-11,Eatonville Care Centre,Etobicoke,247.0,6.0,42.0,<5
2020-06-11,Extendicare Bayview,North York,205.0,<5,12.0,0.0
2020-06-11,Extendicare Guildwood,Scarborough,169.0,27.0,47.0,26.0
2020-06-11,Extendicare Laurier Manor,Gloucester,242.0,<5,25.0,0.0
2020-06-11,Extendicare Scarborough,Scarborough,154.0,<5,14.0,<5
2020-06-11,Fieldstone Commons Care Community,Scarborough,224.0,<5,0.0,<5
2020-06-11,Forest Heights,Kitchener,240.0,57.0,51.0,18.0
2020-06-11,Foyer St-Viateur Nursing Home,Limoges,57.0,0.0,0.0,<5
2020-06-11,Garden City Manor,St. Catharines,200.0,<5,0.0,<5
2020-06-11,Garden Court Nursing Home,Etobicoke,45.0,17.0,6.0,10.0
2020-06-11,Hawthorne Place Care Centre,North York,269.0,<5,47.0,<5
2020-06-11,Hellenic Care for Seniors (Toronto),Toronto,81.0,0.0,0.0,<5
2020-06-11,Hellenic Home - Scarborough,Scarborough,128.0,25.0,15.0,6.0
2020-06-11,Humber Valley Terrace,Etobicoke (Rexdale),158.0,11.0,34.0,21.0
2020-06-11,Ina Grafton Gage Home,Scarborough,128.0,9.0,31.0,6.0
2020-06-11,Kensington Village,London,78.0,0.0,7.0,<5
2020-06-11,Main Street Terrace,Toronto,150.0,<5,0.0,0.0
2020-06-11,Maple Grove Care Community,Brampton,160.0,<5,<5,<5
2020-06-11,Midland Gardens Care Community,Scarborough,299.0,75.0,30.0,27.0
2020-06-11,Mon Sheong Home for the Aged,Toronto,105.0,21.0,33.0,<5
2020-06-11,Nisbet Lodge,Toronto,103.0,0.0,0.0,<5
2020-06-11,Owen Hill Care Community,Barrie,57.0,0.0,12.0,0.0
2020-06-11,peopleCare A.R. Goudie Kitchener,Kitchener,80.0,<5,9.0,18.0
2020-06-11,Peter D. Clark Centre,Ottawa,216.0,<5,7.0,<5
2020-06-11,ReachView Village,Uxbridge,100.0,20.0,15.0,7.0
2020-06-11,Residence Saint-Louis,Ottawa,198.0,0.0,9.0,<5
2020-06-11,River Glen Haven Nursing Home,Sutton West,119.0,7.0,33.0,<5
2020-06-11,Secord Trails Care Community,Ingersoll,80.0,0.0,0.0,7.0
2020-06-11,Seven Oaks,Scarborough,249.0,<5,41.0,<5
2020-06-11,Sherbourne Place,Toronto,126.0,14.0,19.0,9.0
2020-06-11,St. George Care Community,Toronto,238.0,0.0,0.0,6.0
2020-06-11,St. Patrick's Home,Ottawa,288.0,0.0,<5,<5
2020-06-11,Stoneridge Manor,Carleton Place,60.0,0.0,8.0,0.0
2020-06-11,The Jewish Home for the Aged,North York,472.0,0.0,<5,<5
2020-06-11,The Kensington Gardens,Toronto,350.0,13.0,8.0,6.0
2020-06-11,The Perley and Rideau Veterans' Health Centre,Ottawa,450.0,<5,12.0,<5
2020-06-11,The Village of Erin Meadows,Mississauga,180.0,5.0,20.0,9.0
2020-06-11,The Village of Humber Heights,Etobicoke,192.0,24.0,22.0,17.0
2020-06-11,Tullamore Care Community,Brampton,159.0,0.0,0.0,<5
2020-06-11,Ukrainian Canadian Care Centre,Etobicoke,152.0,20.0,<5,<5
2020-06-11,Villa Colombo Homes for the Aged,Toronto,391.0,78.0,17.0,44.0
2020-06-11,Villa Leonardo Gambin,Woodbridge,168.0,<5,13.0,16.0
2020-06-11,Vision Nursing Home,Sarnia,146.0,<5,10.0,5.0
2020-06-11,Wellesley Central Place,Toronto,150.0,<5,18.0,6.0
2020-06-11,West Park Long Term Care Centre,Toronto,200.0,<5,29.0,6.0
2020-06-11,Weston Terrace Care Community,Toronto,224.0,<5,33.0,11.0
2020-06-11,Westside,Etobicoke,242.0,<5,<5,<5
2020-06-11,Woodbridge Vista Care Community,Woodbridge,224.0,44.0,23.0,37.0
2020-06-12,"Albright Gardens Homes, Incorporated",Beamsville,231.0,0.0,0.0,0.0
2020-06-12,Almonte Country Haven,Almonte,82.0,0.0,30.0,<5
2020-06-12,Anson Place Care Centre,Hagersville,61.0,<5,23.0,0.0
2020-06-12,CAMA Woodlands Nursing Home,Burlington,134.0,0.0,0.0,<5
2020-06-12,Carlingview Manor,Ottawa,303.0,6.0,61.0,0.0
2020-06-12,Castleview Wychwood Towers,Toronto,456.0,<5,0.0,<5
2020-06-12,Cedarwood Village,Simcoe,90.0,0.0,0.0,<5
2020-06-12,Chartwell Ballycliffe Long Term Care Residence,Ajax,100.0,<5,32.0,0.0
2020-06-12,Chartwell Trilogy Long Term Care Residence,Scarborough,197.0,0.0,0.0,<5
2020-06-12,Cooksville Care Centre,Mississauga,192.0,8.0,20.0,<5
2020-06-12,Country Village Homes - Woodslee,Woodslee,104.0,0.0,18.0,<5
2020-06-12,Creedan Valley Care Community,Creemore,95.0,0.0,0.0,<5
2020-06-12,Delhi Long Term Care Centre,Delhi,60.0,0.0,0.0,<5
2020-06-12,Downsview Long Term Care Centre,North York,252.0,0.0,63.0,37.0
2020-06-12,Eatonville Care Centre,Etobicoke,247.0,0.0,42.0,<5
2020-06-12,Extendicare Guildwood,Scarborough,169.0,27.0,47.0,26.0
2020-06-12,Extendicare Laurier Manor,Gloucester,242.0,<5,25.0,0.0
2020-06-12,Extendicare Scarborough,Scarborough,154.0,<5,14.0,<5
2020-06-12,Fieldstone Commons Care Community,Scarborough,224.0,<5,0.0,<5
2020-06-12,Forest Heights,Kitchener,240.0,58.0,51.0,18.0
2020-06-12,Foyer St-Viateur Nursing Home,Limoges,57.0,0.0,0.0,<5
2020-06-12,Garden City Manor,St. Catharines,200.0,<5,0.0,<5
2020-06-12,Garden Court Nursing Home,Etobicoke,45.0,21.0,6.0,12.0
2020-06-12,Hawthorne Place Care Centre,North York,269.0,<5,47.0,<5
2020-06-12,Hellenic Care for Seniors (Toronto),Toronto,81.0,0.0,0.0,<5
2020-06-12,Hellenic Home - Scarborough,Scarborough,128.0,18.0,15.0,6.0
2020-06-12,Humber Valley Terrace,Etobicoke (Rexdale),158.0,11.0,34.0,21.0
2020-06-12,Ina Grafton Gage Home,Scarborough,128.0,9.0,31.0,7.0
2020-06-12,Kensington Village,London,78.0,0.0,7.0,<5
2020-06-12,Main Street Terrace,Toronto,150.0,<5,0.0,0.0
2020-06-12,Maple Grove Care Community,Brampton,160.0,<5,<5,<5
2020-06-12,Midland Gardens Care Community,Scarborough,299.0,77.0,34.0,27.0
2020-06-12,Mon Sheong Home for the Aged,Toronto,105.0,21.0,33.0,<5
2020-06-12,Nisbet Lodge,Toronto,103.0,0.0,0.0,<5
2020-06-12,Owen Hill Care Community,Barrie,57.0,0.0,12.0,<5
2020-06-12,peopleCare A.R. Goudie Kitchener,Kitchener,80.0,<5,9.0,18.0
2020-06-12,Peter D. Clark Centre,Ottawa,216.0,<5,7.0,<5
2020-06-12,Pinecrest (Plantagenet),Plantagenet,60.0,0.0,11.0,<5
2020-06-12,ReachView Village,Uxbridge,100.0,20.0,15.0,7.0
2020-06-12,Residence Saint-Louis,Ottawa,198.0,0.0,9.0,<5
2020-06-12,River Glen Haven Nursing Home,Sutton West,119.0,7.0,33.0,<5
2020-06-12,Secord Trails Care Community,Ingersoll,80.0,0.0,0.0,7.0
2020-06-12,Seven Oaks,Scarborough,249.0,<5,41.0,<5
2020-06-12,St. George Care Community,Toronto,238.0,0.0,0.0,6.0
2020-06-12,St. Patrick's Home,Ottawa,288.0,0.0,<5,<5
2020-06-12,Stoneridge Manor,Carleton Place,60.0,0.0,8.0,0.0
2020-06-12,The Jewish Home for the Aged,North York,472.0,0.0,<5,<5
2020-06-12,The Kensington Gardens,Toronto,350.0,13.0,8.0,<5
2020-06-12,The Perley and Rideau Veterans' Health Centre,Ottawa,450.0,<5,12.0,<5
2020-06-12,The Village of Erin Meadows,Mississauga,180.0,5.0,20.0,9.0
2020-06-12,The Village of Humber Heights,Etobicoke,192.0,21.0,22.0,18.0
2020-06-12,True Davidson Acres,Toronto,187.0,<5,0.0,<5
2020-06-12,Tullamore Care Community,Brampton,159.0,0.0,0.0,<5
2020-06-12,Ukrainian Canadian Care Centre,Etobicoke,152.0,14.0,<5,11.0
2020-06-12,Villa Colombo Homes for the Aged,Toronto,391.0,78.0,17.0,44.0
2020-06-12,Villa Leonardo Gambin,Woodbridge,168.0,<5,13.0,16.0
2020-06-12,Vision Nursing Home,Sarnia,146.0,<5,10.0,5.0
2020-06-12,Wellesley Central Place,Toronto,150.0,<5,18.0,6.0
2020-06-12,West Park Long Term Care Centre,Toronto,200.0,<5,29.0,6.0
2020-06-12,Weston Terrace Care Community,Toronto,224.0,0.0,34.0,10.0
2020-06-12,Westside,Etobicoke,242.0,0.0,<5,0.0
2020-06-12,Woodbridge Vista Care Community,Woodbridge,224.0,21.0,23.0,41.0
2020-06-12,Woodhall Park Care Community,Brampton,147.0,<5,0.0,0.0
2020-06-13,"Albright Gardens Homes, Incorporated",Beamsville,231.0,0.0,0.0,0.0
2020-06-13,Almonte Country Haven,Almonte,82.0,0.0,30.0,<5
2020-06-13,Anson Place Care Centre,Hagersville,61.0,<5,23.0,0.0
2020-06-13,CAMA Woodlands Nursing Home,Burlington,134.0,0.0,0.0,<5
2020-06-13,Carlingview Manor,Ottawa,303.0,6.0,61.0,0.0
2020-06-13,Castleview Wychwood Towers,Toronto,456.0,<5,0.0,<5
2020-06-13,Cedarwood Village,Simcoe,90.0,0.0,0.0,<5
2020-06-13,Chartwell Ballycliffe Long Term Care Residence,Ajax,100.0,<5,32.0,0.0
2020-06-13,Chartwell Trilogy Long Term Care Residence,Scarborough,197.0,0.0,0.0,<5
2020-06-13,Cooksville Care Centre,Mississauga,192.0,8.0,20.0,<5
2020-06-13,Country Village Homes - Woodslee,Woodslee,104.0,0.0,18.0,<5
2020-06-13,Creedan Valley Care Community,Creemore,95.0,0.0,0.0,<5
2020-06-13,Delhi Long Term Care Centre,Delhi,60.0,0.0,0.0,<5
2020-06-13,Downsview Long Term Care Centre,North York,252.0,0.0,63.0,37.0
2020-06-13,Eatonville Care Centre,Etobicoke,247.0,0.0,42.0,<5
2020-06-13,Extendicare Guildwood,Scarborough,169.0,27.0,47.0,26.0
2020-06-13,Extendicare Laurier Manor,Gloucester,242.0,<5,25.0,0.0
2020-06-13,Extendicare Scarborough,Scarborough,154.0,<5,14.0,<5
2020-06-13,Fieldstone Commons Care Community,Scarborough,224.0,<5,0.0,<5
2020-06-13,Forest Heights,Kitchener,240.0,58.0,51.0,18.0
2020-06-13,Foyer St-Viateur Nursing Home,Limoges,57.0,0.0,0.0,<5
2020-06-13,Garden City Manor,St. Catharines,200.0,<5,0.0,<5
2020-06-13,Garden Court Nursing Home,Etobicoke,45.0,6.0,7.0,12.0
2020-06-13,Garry J. Armstrong Home,Ottawa,180.0,0.0,0.0,<5
2020-06-13,Harmony Hills Care Community,East York,160.0,<5,0.0,<5
2020-06-13,Hawthorn Woods Care Community,Brampton,160.0,0.0,0.0,<5
2020-06-13,Hawthorne Place Care Centre,North York,269.0,<5,47.0,<5
2020-06-13,Hellenic Care for Seniors (Toronto),Toronto,81.0,0.0,0.0,<5
2020-06-13,Hellenic Home - Scarborough,Scarborough,128.0,18.0,15.0,6.0
2020-06-13,Humber Valley Terrace,Etobicoke (Rexdale),158.0,11.0,34.0,21.0
2020-06-13,Ina Grafton Gage Home,Scarborough,128.0,9.0,31.0,7.0
2020-06-13,Kensington Village,London,78.0,0.0,7.0,<5
2020-06-13,Kipling Acres,Etobicoke,337.0,0.0,16.0,<5
2020-06-13,Maple Grove Care Community,Brampton,160.0,<5,<5,<5
2020-06-13,Midland Gardens Care Community,Scarborough,299.0,77.0,34.0,27.0
2020-06-13,Mon Sheong Home for the Aged,Toronto,105.0,21.0,33.0,<5
2020-06-13,Nisbet Lodge,Toronto,103.0,0.0,0.0,<5
2020-06-13,Owen Hill Care Community,Barrie,57.0,0.0,12.0,<5
2020-06-13,peopleCare A.R. Goudie Kitchener,Kitchener,80.0,<5,9.0,18.0
2020-06-13,Peter D. Clark Centre,Ottawa,216.0,<5,7.0,<5
2020-06-13,Pinecrest (Plantagenet),Plantagenet,60.0,0.0,11.0,<5
2020-06-13,Pinecrest Nursing Home (Bobcaygeon),Bobcaygeon,65.0,<5,29.0,<5
2020-06-13,ReachView Village,Uxbridge,100.0,20.0,15.0,7.0
2020-06-13,Residence Saint-Louis,Ottawa,198.0,0.0,9.0,<5
2020-06-13,River Glen Haven Nursing Home,Sutton West,119.0,7.0,33.0,<5
2020-06-13,Secord Trails Care Community,Ingersoll,80.0,0.0,0.0,7.0
2020-06-13,Seven Oaks,Scarborough,249.0,<5,41.0,<5
2020-06-13,St. George Care Community,Toronto,238.0,0.0,0.0,6.0
2020-06-13,St. Patrick's Home,Ottawa,288.0,0.0,<5,<5
2020-06-13,Stoneridge Manor,Carleton Place,60.0,0.0,8.0,0.0
2020-06-13,The Jewish Home for the Aged,North York,472.0,0.0,<5,<5
2020-06-13,The Kensington Gardens,Toronto,350.0,13.0,8.0,<5
2020-06-13,The Perley and Rideau Veterans' Health Centre,Ottawa,450.0,<5,12.0,<5
2020-06-13,The Village of Erin Meadows,Mississauga,180.0,5.0,20.0,9.0
2020-06-13,The Village of Humber Heights,Etobicoke,192.0,21.0,22.0,18.0
2020-06-13,True Davidson Acres,Toronto,187.0,<5,0.0,<5
2020-06-13,Tullamore Care Community,Brampton,159.0,0.0,0.0,<5
2020-06-13,Ukrainian Canadian Care Centre,Etobicoke,152.0,14.0,<5,11.0
2020-06-13,Villa Colombo Homes for the Aged,Toronto,391.0,78.0,17.0,44.0
2020-06-13,Villa Leonardo Gambin,Woodbridge,168.0,<5,13.0,16.0
2020-06-13,Vision Nursing Home,Sarnia,146.0,<5,10.0,5.0
2020-06-13,Wellesley Central Place,Toronto,150.0,<5,18.0,6.0
2020-06-13,West Park Long Term Care Centre,Toronto,200.0,<5,29.0,6.0
2020-06-13,Weston Terrace Care Community,Toronto,224.0,0.0,34.0,10.0
2020-06-13,Westside,Etobicoke,242.0,0.0,<5,0.0
2020-06-13,Woodbridge Vista Care Community,Woodbridge,224.0,21.0,23.0,41.0
2020-06-13,Woodhall Park Care Community,Brampton,147.0,<5,0.0,0.0
2020-06-14,"Albright Gardens Homes, Incorporated",Beamsville,231.0,0.0,0.0,0.0
2020-06-14,Almonte Country Haven,Almonte,82.0,0.0,30.0,<5
2020-06-14,Anson Place Care Centre,Hagersville,61.0,<5,23.0,0.0
2020-06-14,Burton Manor,Brampton,128.0,0.0,12.0,<5
2020-06-14,CAMA Woodlands Nursing Home,Burlington,134.0,0.0,0.0,<5
2020-06-14,Carlingview Manor,Ottawa,303.0,6.0,61.0,0.0
2020-06-14,Castleview Wychwood Towers,Toronto,456.0,<5,0.0,<5
2020-06-14,Cedarwood Village,Simcoe,90.0,0.0,0.0,<5
2020-06-14,Chartwell Ballycliffe Long Term Care Residence,Ajax,100.0,<5,32.0,0.0
2020-06-14,Chartwell Trilogy Long Term Care Residence,Scarborough,197.0,0.0,0.0,<5
2020-06-14,Cooksville Care Centre,Mississauga,192.0,8.0,20.0,<5
2020-06-14,Country Village Homes - Woodslee,Woodslee,104.0,0.0,18.0,<5
2020-06-14,Creedan Valley Care Community,Creemore,95.0,0.0,0.0,<5
2020-06-14,Delhi Long Term Care Centre,Delhi,60.0,0.0,0.0,<5
2020-06-14,Downsview Long Term Care Centre,North York,252.0,0.0,63.0,37.0
2020-06-14,Eatonville Care Centre,Etobicoke,247.0,0.0,42.0,<5
2020-06-14,Extendicare Guildwood,Scarborough,169.0,27.0,47.0,26.0
2020-06-14,Extendicare Laurier Manor,Gloucester,242.0,<5,25.0,0.0
2020-06-14,Extendicare Scarborough,Scarborough,154.0,<5,14.0,<5
2020-06-14,Fieldstone Commons Care Community,Scarborough,224.0,<5,0.0,<5
2020-06-14,Forest Heights,Kitchener,240.0,58.0,51.0,18.0
2020-06-14,Foyer St-Viateur Nursing Home,Limoges,57.0,0.0,0.0,<5
