ï»¿Report_Data_Extracted,PHU_Num,PHU,LTC_Home,City,Beds,Total_LTC_Resident_Deaths
2020-08-11,2260.0,SIMCOE-MUSKOKA,IOOF Seniors Home,Barrie,182.0,0.0
2020-08-11,3895.0,TORONTO,Isabel and Arthur Meighen Manor,Toronto,168.0,48.0
2020-08-11,3895.0,TORONTO,Ivan Franko Home (Etobicoke),Toronto,85.0,0.0
2020-08-11,3895.0,TORONTO,Kennedy Lodge,Scarborough,289.0,0.0
2020-08-11,2244.0,MIDDLESEX-LONDON,Kensington Village,London,78.0,7.0
2020-08-11,2246.0,NIAGARA,Kilean Lodge,Grimsby,50.0,0.0
2020-08-11,2270.0,YORK REGION,Kristus Darzs Latvian Home,Woodbridge,100.0,11.0
2020-08-11,3895.0,TORONTO,Labdara Lithuanian Nursing Home,Etobicoke,90.0,0.0
2020-08-11,3895.0,TORONTO,Lakeshore Lodge,Etobicoke,150.0,12.0
2020-08-11,2230.0,DURHAM,Lakeview Manor,Beaverton,149.0,0.0
2020-08-11,2242.0,LAMBTON,Lambton Meadowview Villa,Petrolia,125.0,0.0
2020-08-11,2265.0,WATERLOO,Lanark Heights Long Term Care Centre,Kitchener,160.0,0.0
2020-08-11,2243.0,"LEEDS,GRENVILLE,LANARK",Lanark Lodge,Perth,163.0,0.0
2020-08-11,2268.0,WINDSOR-ESSEX,Leamington Mennonite Home Long Term Care Residence,Leamington,84.0,0.0
2020-08-11,2246.0,NIAGARA,Linhaven,St. Catharines,248.0,0.0
2020-08-11,2237.0,HAMILTON,Macassa  Lodge,Hamilton,270.0,0.0
2020-08-11,2270.0,YORK REGION,Mackenzie Health Long Term Care Facility,Richmond Hill,168.0,0.0
2020-08-11,2270.0,YORK REGION,MacKenzie Place,Newmarket,93.0,15.0
2020-08-11,2251.0,OTTAWA,Madonna Care Community,Orleans,160.0,46.0
2020-08-11,3895.0,TORONTO,Main Street Terrace,Toronto,150.0,0.0
2020-08-11,5183.0,Huron Perth,Maitland Manor,Goderich,91.0,0.0
2020-08-11,2253.0,PEEL,Malton Village Long Term Care Centre,Mississauga,160.0,0.0
2020-08-11,2261.0,SUDBURY,Manitoulin Lodge,Gore Bay,62.0,0.0
2020-08-11,2251.0,OTTAWA,Manoir Marochel,Ottawa,64.0,9.0
2020-08-11,2253.0,PEEL,Maple Grove Care Community,Brampton,160.0,<5
2020-08-11,2233.0,GREY-BRUCE,Maple View,Owen Sound,29.0,0.0
2020-08-11,2243.0,"LEEDS,GRENVILLE,LANARK",Maple View Lodge,Athens,60.0,0.0
2020-08-11,2238.0,HASTINGS PRINCE EDWARD,Maplewood,Brighton,49.0,0.0
2020-08-11,2270.0,YORK REGION,Markhaven,Markham,96.0,17.0
2020-08-11,2242.0,LAMBTON,Marshall Gowland Manor,Sarnia,126.0,0.0
2020-08-11,3895.0,TORONTO,Maynard Nursing Home,Toronto,77.0,0.0
2020-08-11,3895.0,TORONTO,McCall Centre Long Term Care Interim Unit,Etobicoke,21.0,0.0
2020-08-11,2244.0,MIDDLESEX-LONDON,Meadow Park (London),London,126.0,<5
2020-08-11,2246.0,NIAGARA,Mennonite Brethren Senior Citizens Home,St. Catharines,128.0,0.0
2020-08-11,3895.0,TORONTO,Midland Gardens Care Community,Scarborough,299.0,42.0
2020-08-11,2257.0,RENFREW,Miramichi Lodge,Pembroke,166.0,0.0
2020-08-11,2238.0,HASTINGS PRINCE EDWARD,Moira Place Long-Term Care Home,Tweed,128.0,0.0
2020-08-11,3895.0,TORONTO,Mon Sheong Home for the Aged,Toronto,105.0,33.0
2020-08-11,3895.0,TORONTO,Mon Sheong Scarborough Long Term Care Centre,Scarborough,160.0,0.0
2020-08-11,2251.0,OTTAWA,Montfort,Ottawa,128.0,30.0
2020-08-11,2244.0,MIDDLESEX-LONDON,Mount Hope Centre for Long Term Care,London,394.0,0.0
2020-08-11,3895.0,TORONTO,Nisbet Lodge,Toronto,103.0,8.0
2020-08-11,3895.0,TORONTO,North Park Nursing Home,North York,75.0,0.0
2020-08-11,2236.0,HALTON,Northridge,Oakville,133.0,0.0
2020-08-11,2263.0,TIMISKAMING,Northview Nursing Home,Englehart,48.0,0.0
2020-08-11,2234.0,HALDIMAND-NORFOLK,Norview Lodge,Simcoe,179.0,0.0
2020-08-11,3895.0,TORONTO,Norwood Nursing Home,Toronto,60.0,0.0
2020-08-11,2230.0,DURHAM,Orchard Villa,Pickering,233.0,70.0
2020-08-11,2260.0,SIMCOE-MUSKOKA,Owen Hill Care Community,Barrie,57.0,12.0
2020-08-11,2233.0,GREY-BRUCE,Parkview Manor Health Care Centre,Chesley,34.0,0.0
2020-08-11,2265.0,WATERLOO,Parkwood Mennonite Home,Waterloo,96.0,0.0
2020-08-11,2253.0,PEEL,Peel Manor,Brampton,177.0,<5
2020-08-11,2265.0,WATERLOO,peopleCare Hilltop Manor Cambridge,Cambridge,185.0,0.0
2020-08-11,2244.0,MIDDLESEX-LONDON,peopleCare Oakcrossing London,London,160.0,0.0
2020-08-11,2251.0,OTTAWA,Peter D. Clark Centre,Ottawa,216.0,8.0
2020-08-11,2258.0,EASTERN ONTARIO,Pinecrest (Plantagenet),Plantagenet,60.0,11.0
2020-08-11,2235.0,HALIBURTON KAWARTHA PR,Pinecrest Nursing Home (Bobcaygeon),Bobcaygeon,65.0,29.0
2020-08-11,2265.0,WATERLOO,Pinehaven Nursing Home,Waterloo,84.0,0.0
2020-08-11,2261.0,SUDBURY,Pioneer Manor,Sudbury,433.0,0.0
2020-08-11,2236.0,HALTON,Post Inn Village,Oakville,228.0,0.0
2020-08-11,3895.0,TORONTO,Providence Healthcare,Scarborough,288.0,<5
2020-08-11,2241.0,KINGSTON FRONTENAC L & A,Providence Manor,Kingston,243.0,0.0
2020-08-11,2230.0,DURHAM,ReachView Village,Uxbridge,100.0,17.0
2020-08-11,2268.0,WINDSOR-ESSEX,Regency Park Long Term Care Home,Windsor,72.0,0.0
2020-08-11,2237.0,HAMILTON,Regina Gardens,Hamilton,128.0,0.0
2020-08-11,2251.0,OTTAWA,Residence Saint-Louis,Ottawa,198.0,9.0
2020-08-11,2270.0,YORK REGION,River Glen Haven Nursing Home,Sutton West,119.0,36.0
2020-08-11,2268.0,WINDSOR-ESSEX,Riverside Place,Windsor,96.0,0.0
2020-08-11,2240.0,CHATHAM-KENT,Riverview Gardens,Chatham,320.0,0.0
2020-08-11,2255.0,PETERBOROUGH,Riverview Manor Nursing Home,Peterborough,124.0,0.0
2020-08-11,3895.0,TORONTO,Rockcliffe Care Community,Scarborough,204.0,0.0
2020-08-11,2243.0,"LEEDS,GRENVILLE,LANARK",Rosebridge Manor,Jasper,78.0,0.0
2020-08-11,2246.0,NIAGARA,Royal Rose Place,Welland,96.0,20.0
2020-08-11,2266.0,WELLINGTON-DUFFERIN-GUELPH,Royal Terrace,Palmerston,67.0,0.0
2020-08-11,2265.0,WATERLOO,Saint Luke's Place,Cambridge,114.0,0.0
2020-08-11,4913.0,SOUTH WEST,Secord Trails Care Community,Ingersoll,80.0,0.0
2020-08-11,3895.0,TORONTO,Seven Oaks,Scarborough,249.0,41.0
2020-08-11,2246.0,NIAGARA,Shalom Manor Long Term Care Home,Grimsby,144.0,0.0
2020-08-11,2266.0,WELLINGTON-DUFFERIN-GUELPH,Shelburne Long Term Care Home,Shelburne,60.0,18.0
2020-08-11,3895.0,TORONTO,Shepherd Lodge,Toronto,252.0,0.0
2020-08-11,3895.0,TORONTO,Sherbourne Place,Toronto,126.0,19.0
2020-08-11,2253.0,PEEL,Sheridan Villa,Mississauga,142.0,<5
2020-08-11,2270.0,YORK REGION,Sherwood Court Long Term Care Centre,Maple,96.0,0.0
2020-08-11,2253.0,PEEL,Silverthorn Care Community,Mississauga,160.0,0.0
2020-08-11,2260.0,SIMCOE-MUSKOKA,Simcoe Manor Home for the Aged,Beeton,126.0,0.0
2020-08-11,2256.0,PORCUPINE,South Centennial Manor,Iroquois Falls,69.0,0.0
2020-08-11,2260.0,SIMCOE-MUSKOKA,Spencer House,Orillia,160.0,0.0
2020-08-11,2244.0,MIDDLESEX-LONDON,Sprucedale Care Centre,Strathroy,96.0,0.0
2020-08-11,2265.0,WATERLOO,St. Andrew's Terrace Long Term Care Community,Cambridge,128.0,0.0
2020-08-11,3895.0,TORONTO,St. Clair O'Connor Community Nursing Home,East York,25.0,8.0
2020-08-11,2261.0,SUDBURY,St. Gabriel's Villa of Sudbury,Chelmsford,128.0,0.0
2020-08-11,3895.0,TORONTO,St. George Care Community,Toronto,238.0,0.0
2020-08-11,2255.0,PETERBOROUGH,St. Joseph's at Fleming,Peterborough,200.0,<5
2020-08-11,2258.0,EASTERN ONTARIO,St. Joseph's Continuing Care Centre,Cornwall,150.0,0.0
2020-08-11,2227.0,BRANT,St. Joseph's Lifecare Centre,Brantford,205.0,0.0
2020-08-11,2237.0,HAMILTON,"St. Joseph's Villa, Dundas",Dundas,425.0,0.0
2020-08-11,2261.0,SUDBURY,"St. Joseph's Villa, Sudbury",Sudbury,128.0,<5
2020-08-11,2260.0,SIMCOE-MUSKOKA,Stayner Care Centre,Stayner,49.0,0.0
2020-08-11,2265.0,WATERLOO,Stirling Heights,Cambridge,110.0,0.0
2020-08-11,2243.0,"LEEDS,GRENVILLE,LANARK",Stoneridge Manor,Carleton Place,60.0,6.0
2020-08-11,2266.0,WELLINGTON-DUFFERIN-GUELPH,Strathcona Long Term Care,Mount Forest,87.0,0.0
2020-08-11,2242.0,LAMBTON,Sumac Lodge,Sarnia,100.0,0.0
2020-08-11,2268.0,WINDSOR-ESSEX,Sun Parlor Home for Senior Citizens,Leamington,206.0,<5
2020-08-11,2230.0,DURHAM,Sunnycrest Nursing Home,Whitby,136.0,0.0
2020-08-11,2265.0,WATERLOO,Sunnyside Home,Kitchener,263.0,0.0
2020-08-11,2253.0,PEEL,Tall Pines Long Term Care Centre,Brampton,160.0,0.0
2020-08-11,2227.0,BRANT,Telfer Place,Paris,45.0,0.0
2020-08-11,2263.0,TIMISKAMING,Temiskaming Lodge,Haileybury,83.0,0.0
2020-08-11,2266.0,WELLINGTON-DUFFERIN-GUELPH,The Elliott Long Term Care Residence,Guelph,85.0,0.0
2020-08-11,2246.0,NIAGARA,The Henley House,St. Catharines,160.0,0.0
2020-08-11,3895.0,TORONTO,The Jewish Home for the Aged,North York,472.0,<5
2020-08-11,3895.0,TORONTO,The Kensington Gardens,Toronto,350.0,8.0
2020-08-11,2234.0,HALDIMAND-NORFOLK,The Norfolk Hospital Nursing Home,Simcoe,80.0,0.0
2020-08-11,3895.0,TORONTO,The O'Neill Centre,Toronto,162.0,0.0
2020-08-11,2251.0,OTTAWA,The Perley and Rideau Veterans' Health Centre,Ottawa,450.0,12.0
2020-08-11,2268.0,WINDSOR-ESSEX,The Village at St. Clair,Windsor,256.0,0.0
2020-08-11,2265.0,WATERLOO,The Village at University Gates,Waterloo,192.0,0.0
2020-08-11,2268.0,WINDSOR-ESSEX,The Village of Aspen Lake,Windsor,192.0,0.0
2020-08-11,3895.0,TORONTO,The Village of Humber Heights,Etobicoke,192.0,23.0
2020-08-11,2266.0,WELLINGTON-DUFFERIN-GUELPH,The Village of Riverside Glen,Guelph,192.0,0.0
2020-08-11,2230.0,DURHAM,The Village of Taunton Mills,Whitby,120.0,0.0
2020-08-11,2237.0,HAMILTON,The Village of Wentworth Heights,Hamilton,120.0,0.0
2020-08-11,2265.0,WATERLOO,The Village of Winston Park,Kitchener,95.0,0.0
2020-08-11,3895.0,TORONTO,The Wexford,Scarborough,166.0,0.0
2020-08-11,2246.0,NIAGARA,The Woodlands of Sunset,Welland,121.0,0.0
2020-08-11,3895.0,TORONTO,Thompson House,North York,136.0,0.0
2020-08-11,2230.0,DURHAM,Thorntonview,Oshawa,154.0,0.0
2020-08-11,3895.0,TORONTO,Tony Stacey Centre for Veterans' Care,Toronto,100.0,0.0
2020-08-11,2233.0,GREY-BRUCE,Trillium Court,Kincardine,40.0,0.0
2020-08-11,2265.0,WATERLOO,Trinity Village Care Centre,Kitchener,150.0,18.0
2020-08-11,3895.0,TORONTO,True Davidson Acres,Toronto,187.0,<5
2020-08-11,2246.0,NIAGARA,Tufford Nursing Home,St. Catharines,64.0,0.0
2020-08-11,2253.0,PEEL,Tullamore Care Community,Brampton,159.0,0.0
2020-08-11,2265.0,WATERLOO,Twin Oaks of Maryhill,Maryhill,31.0,0.0
2020-08-11,3895.0,TORONTO,Ukrainian Canadian Care Centre,Etobicoke,152.0,10.0
2020-08-11,2270.0,YORK REGION,Union Villa,Unionville,160.0,0.0
2020-08-11,3895.0,TORONTO,Valleyview Residence,North York,174.0,<5
2020-08-11,3895.0,TORONTO,Vermont Square,Toronto,130.0,0.0
2020-08-11,3895.0,TORONTO,Villa Colombo Homes for the Aged,Toronto,391.0,33.0
2020-08-11,2270.0,YORK REGION,Villa Colombo Seniors Centre (Vaughan),Vaughan,160.0,21.0
2020-08-11,2253.0,PEEL,Villa Forum,Mississauga,160.0,10.0
2020-08-11,2270.0,YORK REGION,Villa Leonardo Gambin,Woodbridge,168.0,12.0
2020-08-11,2242.0,LAMBTON,Vision Nursing Home,Sarnia,146.0,10.0
2020-08-11,2247.0,NORTH BAY-PARRY SOUND,Waters Edge Care Community,North Bay,148.0,0.0
2020-08-11,3895.0,TORONTO,Wellesley Central Place,Toronto,150.0,10.0
2020-08-11,2266.0,WELLINGTON-DUFFERIN-GUELPH,Wellington Terrace Long-Term Care Home,Fergus,176.0,0.0
2020-08-11,2237.0,HAMILTON,Wentworth Lodge,Dundas,160.0,0.0
2020-08-11,3895.0,TORONTO,Wesburn Manor,Etobicoke,192.0,<5
2020-08-11,2236.0,HALTON,West Oak Village,Oakville,133.0,0.0
2020-08-11,2246.0,NIAGARA,West Park Health Centre,St. Catharines,101.0,<5
2020-08-11,3895.0,TORONTO,West Park Long Term Care Centre,Toronto,200.0,30.0
2020-08-11,2244.0,MIDDLESEX-LONDON,Westmount Gardens Long Term Care Home,London,160.0,0.0
2020-08-11,3895.0,TORONTO,Weston Terrace Care Community,Toronto,224.0,34.0
2020-08-11,3895.0,TORONTO,Westside,Etobicoke,242.0,<5
2020-08-11,2261.0,SUDBURY,Wikwemikong Nursing Home,Wikwemikong,59.0,0.0
2020-08-11,2230.0,DURHAM,Winbourne Park,Ajax,110.0,0.0
2020-08-11,2270.0,YORK REGION,Woodbridge Vista Care Community,Woodbridge,224.0,31.0
2020-08-11,2253.0,PEEL,Woodhall Park Care Community,Brampton,147.0,0.0
2020-08-11,2258.0,EASTERN ONTARIO,Woodland Villa,Long Sault,111.0,0.0
2020-08-11,2260.0,SIMCOE-MUSKOKA,Woods Park Care Centre,Barrie,123.0,0.0
2020-08-11,2236.0,HALTON,Wyndham Manor Long Term Care Centre,Oakville,128.0,0.0
2020-08-11,2270.0,YORK REGION,Yee Hong Centre - Markham,Markham,200.0,0.0
2020-08-11,2253.0,PEEL,Yee Hong Centre - Mississauga,Mississauga,200.0,0.0
2020-08-11,3895.0,TORONTO,Yee Hong Centre - Scarborough Finch,Scarborough,250.0,0.0
2020-08-11,3895.0,TORONTO,Yee Hong Centre - Scarborough McNicoll,Scarborough,155.0,0.0
2020-08-12,2242.0,LAMBTON,Afton Park Place Long Term Care Community,Sarnia,128.0,0.0
2020-08-12,2246.0,NIAGARA,"Albright Gardens Homes, Incorporated",Beamsville,231.0,0.0
2020-08-12,2237.0,HAMILTON,Alexander Place,Waterdown,128.0,0.0
2020-08-12,2236.0,HALTON,Allendale,Milton,200.0,0.0
2020-08-12,2243.0,"LEEDS,GRENVILLE,LANARK",Almonte Country Haven,Almonte,82.0,29.0
2020-08-12,3895.0,TORONTO,Altamont Care Community,Scarborough,159.0,53.0
2020-08-12,2227.0,BRANT,Anson Place Care Centre,Hagersville,61.0,23.0
2020-08-12,2237.0,HAMILTON,Arbour Creek Long-Term Care Centre,Hamilton,129.0,0.0
2020-08-12,2266.0,WELLINGTON-DUFFERIN-GUELPH,Avalon Retirement Centre,Orangeville,137.0,0.0
2020-08-12,2268.0,WINDSOR-ESSEX,Banwell Gardens Care Centre,Tecumseh,142.0,0.0
2020-08-12,2230.0,DURHAM,Bay Ridges,Pickering,124.0,0.0
2020-08-12,3895.0,TORONTO,Belmont House,Toronto,140.0,0.0
2020-08-12,2238.0,HASTINGS PRINCE EDWARD,Belmont Long Term Care Facility,Belleville,128.0,0.0
2020-08-12,2247.0,NORTH BAY-PARRY SOUND,Belvedere Heights,Parry Sound,101.0,0.0
2020-08-12,3895.0,TORONTO,Bendale Acres,Scarborough,302.0,0.0
2020-08-12,2236.0,HALTON,Bennett Health Care Centre,Georgetown,66.0,0.0
2020-08-12,2268.0,WINDSOR-ESSEX,Berkshire Care Centre,Windsor,231.0,0.0
2020-08-12,2270.0,YORK REGION,Bethany Lodge,Markham,128.0,<5
2020-08-12,2236.0,HALTON,Billings Court Manor,Burlington,160.0,<5
2020-08-12,2237.0,HAMILTON,Blackadar Continuing Care Centre,Dundas,80.0,0.0
2020-08-12,2270.0,YORK REGION,Bloomington Cove Care Community,Stouffville,113.0,0.0
2020-08-12,5183.0,Huron Perth,Blue Water Rest Home,Zurich,65.0,0.0
2020-08-12,2257.0,RENFREW,Bonnechere Manor,Renfrew,180.0,0.0
2020-08-12,2260.0,SIMCOE-MUSKOKA,Bradford Valley Care Community,Bradford,246.0,12.0
2020-08-12,5183.0,Huron Perth,Braemar Retirement Centre,Wingham,69.0,0.0
2020-08-12,2227.0,BRANT,Brierwood Gardens,Brantford,79.0,0.0
2020-08-12,2233.0,GREY-BRUCE,Brucelea Haven Long Term Care Home - Corporation of the County of Bruce,Walkerton,144.0,0.0
2020-08-12,2253.0,PEEL,Burton Manor,Brampton,128.0,12.0
2020-08-12,2236.0,HALTON,CAMA Woodlands Nursing Home,Burlington,134.0,0.0
2020-08-12,2253.0,PEEL,Camilla Care Community,Mississauga,236.0,68.0
2020-08-12,3895.0,TORONTO,Carefree Lodge,North York,127.0,0.0
2020-08-12,2234.0,HALDIMAND-NORFOLK,Caressant Care Courtland,Courtland,55.0,0.0
2020-08-12,2266.0,WELLINGTON-DUFFERIN-GUELPH,Caressant Care Fergus Nursing Home,Fergus,87.0,0.0
2020-08-12,2235.0,HALIBURTON KAWARTHA PR,Caressant Care Lindsay Nursing Home,Lindsay,124.0,0.0
2020-08-12,4913.0,SOUTH WEST,Caressant Care on Bonnie Place,St Thomas,116.0,0.0
2020-08-12,2251.0,OTTAWA,Carleton Lodge,Nepean,161.0,0.0
2020-08-12,2251.0,OTTAWA,Carlingview Manor,Ottawa,303.0,61.0
2020-08-12,2235.0,HALIBURTON KAWARTHA PR,Case Manor Care Community,Bobcaygeon,96.0,0.0
2020-08-12,2247.0,NORTH BAY-PARRY SOUND,Cassellholme,North Bay,240.0,0.0
2020-08-12,3895.0,TORONTO,Cedarvale Terrace,Toronto,218.0,0.0
2020-08-12,2234.0,HALDIMAND-NORFOLK,Cedarwood Village,Simcoe,90.0,0.0
2020-08-12,2251.0,OTTAWA,Centre d'Accueil Champlain,Vanier,160.0,0.0
2020-08-12,2258.0,EASTERN ONTARIO,Centre d'Accueil Roger Seguin,Clarence Creek,113.0,0.0
2020-08-12,2270.0,YORK REGION,Chartwell Aurora Long Term Care Residence,Aurora,235.0,11.0
2020-08-12,2230.0,DURHAM,Chartwell Ballycliffe Long Term Care Residence,Ajax,100.0,32.0
2020-08-12,2236.0,HALTON,Chartwell Brant Centre Long Term Care Residence,Burlington,175.0,0.0
2020-08-12,2265.0,WATERLOO,Chartwell Elmira Long Term Care Residence,Elmira,48.0,0.0
2020-08-12,3895.0,TORONTO,Chartwell Gibson Long Term Care Residence,North York,202.0,9.0
2020-08-12,2270.0,YORK REGION,Chartwell Pine Grove Long Term Care Residence,Woodbridge,96.0,0.0
2020-08-12,2268.0,WINDSOR-ESSEX,Chartwell Royal Oak Long Term Care Residence,Kingsville,160.0,0.0
2020-08-12,3895.0,TORONTO,Chartwell Trilogy Long Term Care Residence,Scarborough,197.0,0.0
2020-08-12,2236.0,HALTON,Chartwell Waterford Long Term Care Residence,Oakville,168.0,0.0
2020-08-12,2253.0,PEEL,Chartwell Wenleigh Long Term Care Residence,Mississauga,161.0,0.0
2020-08-12,3895.0,TORONTO,Chartwell Westbury Long Term Care Residence,Etobicoke,187.0,22.0
2020-08-12,2265.0,WATERLOO,Chartwell Westmount Long Term Care Residence,Kitchener,160.0,0.0
2020-08-12,3895.0,TORONTO,Chartwell White Eagle Long Term Care Residence,Toronto,56.0,12.0
2020-08-12,2270.0,YORK REGION,Chartwell Woodhaven Long Term Care Residence,Markham,192.0,0.0
2020-08-12,2230.0,DURHAM,Chartwell Wynfield Long Term Care Residence,Oshawa,172.0,0.0
2020-08-12,2244.0,MIDDLESEX-LONDON,Chelsey Park,London,247.0,0.0
2020-08-12,3895.0,TORONTO,Chester Village,Toronto,203.0,0.0
2020-08-12,2260.0,SIMCOE-MUSKOKA,Collingwood Nursing Home,Collingwood,64.0,0.0
2020-08-12,2265.0,WATERLOO,Columbia Forest,Waterloo,156.0,0.0
2020-08-12,2253.0,PEEL,Cooksville Care Centre,Mississauga,192.0,21.0
2020-08-12,3895.0,TORONTO,Copernicus Lodge,Toronto,228.0,0.0
2020-08-12,2244.0,MIDDLESEX-LONDON,Country Terrace,Komoka,120.0,0.0
2020-08-12,2268.0,WINDSOR-ESSEX,Country Village Homes - Woodslee,Woodslee,104.0,18.0
2020-08-12,3895.0,TORONTO,Craiglee Nursing Home,Scarborough,169.0,<5
2020-08-12,2260.0,SIMCOE-MUSKOKA,Creedan Valley Care Community,Creemore,95.0,0.0
2020-08-12,2236.0,HALTON,Creek Way Village,Burlington,144.0,0.0
2020-08-12,2246.0,NIAGARA,Crescent Park Lodge,Fort Erie,68.0,0.0
2020-08-12,3895.0,TORONTO,Cummer Lodge,North York,391.0,<5
2020-08-12,3895.0,TORONTO,Deerwood Creek Care Community,Etobicoke,160.0,0.0
2020-08-12,3895.0,TORONTO,Dom Lipa,Etobicoke,66.0,0.0
2020-08-12,2246.0,NIAGARA,Douglas H. Rapelje Lodge,Welland,120.0,0.0
2020-08-12,3895.0,TORONTO,Downsview Long Term Care Centre,North York,252.0,64.0
2020-08-12,2266.0,WELLINGTON-DUFFERIN-GUELPH,Dufferin Oaks,Shelburne,160.0,0.0
2020-08-12,2237.0,HAMILTON,Dundurn Place Care Centre,Hamilton,201.0,<5
2020-08-12,2270.0,YORK REGION,Eagle Terrace,Newmarket,70.0,<5
2020-08-12,2244.0,MIDDLESEX-LONDON,Earls Court Village,London,128.0,0.0
2020-08-12,2247.0,NORTH BAY-PARRY SOUND,Eastholme Home for the Aged,Powassan,128.0,0.0
2020-08-12,3895.0,TORONTO,Eatonville Care Centre,Etobicoke,247.0,42.0
2020-08-12,3895.0,TORONTO,Ehatare Nursing Home,Scarborough,32.0,0.0
2020-08-12,2233.0,GREY-BRUCE,Elgin Abbey Nursing Home,Chesley,27.0,0.0
2020-08-12,2261.0,SUDBURY,Elizabeth Centre,Val Caron,128.0,0.0
2020-08-12,3895.0,TORONTO,Elm Grove Living Centre,Toronto,126.0,18.0
2020-08-12,2244.0,MIDDLESEX-LONDON,Elmwood Place,London,90.0,0.0
2020-08-12,2253.0,PEEL,Erin Mills Lodge Nursing Home,Mississauga,86.0,17.0
2020-08-12,5183.0,Huron Perth,Exeter Villa,Exeter,47.0,0.0
2020-08-12,3895.0,TORONTO,Extendicare Bayview,North York,205.0,12.0
2020-08-12,2253.0,PEEL,Extendicare Brampton,Brampton,150.0,<5
2020-08-12,2261.0,SUDBURY,Extendicare Falconbridge,Sudbury,234.0,0.0
2020-08-12,3895.0,TORONTO,Extendicare Guildwood,Scarborough,169.0,48.0
2020-08-12,2236.0,HALTON,Extendicare Halton Hills,Georgetown,130.0,0.0
2020-08-12,2237.0,HAMILTON,Extendicare Hamilton,Hamilton,160.0,0.0
2020-08-12,2255.0,PETERBOROUGH,Extendicare Lakefield,Lakefield,100.0,0.0
2020-08-12,2251.0,OTTAWA,Extendicare Laurier Manor,Gloucester,242.0,25.0
2020-08-12,2226.0,ALGOMA,Extendicare Maple View of Sault Ste. Marie,Sault Ste. Marie,256.0,0.0
2020-08-12,2251.0,OTTAWA,Extendicare Medex,Ottawa,193.0,0.0
2020-08-12,2230.0,DURHAM,Extendicare Oshawa,Oshawa,175.0,0.0
2020-08-12,3895.0,TORONTO,Extendicare Rouge Valley,Toronto,192.0,0.0
2020-08-12,3895.0,TORONTO,Extendicare Scarborough,Scarborough,154.0,14.0
2020-08-12,2268.0,WINDSOR-ESSEX,Extendicare Southwood Lakes,Windsor,150.0,0.0
2020-08-12,2251.0,OTTAWA,Extendicare Starwood,Nepean,192.0,0.0
2020-08-12,2268.0,WINDSOR-ESSEX,Extendicare Tecumseh,Tecumseh,128.0,0.0
2020-08-12,2256.0,PORCUPINE,Extendicare Timmins,Timmins,180.0,0.0
2020-08-12,2251.0,OTTAWA,Extendicare West End Villa,Ottawa,242.0,0.0
2020-08-12,2261.0,SUDBURY,Extendicare York,Sudbury,288.0,0.0
2020-08-12,2230.0,DURHAM,Fairview Lodge,Whitby,198.0,0.0
2020-08-12,3895.0,TORONTO,Fairview Nursing Home,Toronto,108.0,0.0
2020-08-12,2253.0,PEEL,Faith Manor Nursing Home,Brampton,120.0,<5
2020-08-12,2235.0,HALIBURTON KAWARTHA PR,Fenelon Court,Fenelon Falls,67.0,0.0
2020-08-12,3895.0,TORONTO,Fieldstone Commons Care Community,Scarborough,224.0,0.0
2020-08-12,2261.0,SUDBURY,Finlandia Hoivakoti Nursing Home,Sudbury,112.0,0.0
2020-08-12,2265.0,WATERLOO,Forest Heights,Kitchener,240.0,51.0
2020-08-12,3895.0,TORONTO,Fountain View Care Community,East York,158.0,0.0
2020-08-12,2256.0,PORCUPINE,Foyer Des Pionniers,Hearst,,0.0
2020-08-12,2258.0,EASTERN ONTARIO,Foyer St-Viateur Nursing Home,Limoges,57.0,0.0
2020-08-12,2268.0,WINDSOR-ESSEX,Franklin Gardens Long Term Care Home,Leamington,120.0,0.0
2020-08-12,3895.0,TORONTO,Fudger House,Toronto,250.0,0.0
2020-08-12,3895.0,TORONTO,Garden Court Nursing Home,Etobicoke,45.0,10.0
2020-08-12,2251.0,OTTAWA,Garden Terrace,Kanata,160.0,0.0
2020-08-12,2234.0,HALDIMAND-NORFOLK,Gardenview Long Term Care Home,Townsend,64.0,0.0
2020-08-12,2251.0,OTTAWA,Garry J. Armstrong Home,Ottawa,180.0,0.0
2020-08-12,2251.0,OTTAWA,Glebe Centre,Ottawa,254.0,0.0
2020-08-12,2230.0,DURHAM,Glen Hill Strathaven,Bowmanville,210.0,0.0
2020-08-12,2233.0,GREY-BRUCE,Golden Dawn Nursing Home,Lion's Head,45.0,0.0
2020-08-12,2256.0,PORCUPINE,Golden Manor,Timmins,177.0,0.0
2020-08-12,2265.0,WATERLOO,Golden Years Nursing Home,Cambridge,88.0,0.0
2020-08-12,2253.0,PEEL,Grace Manor,Brampton,120.0,12.0
2020-08-12,2237.0,HAMILTON,Grace Villa Nursing Home,Hamilton,184.0,0.0
2020-08-12,5183.0,Huron Perth,Greenwood Court,Stratford,45.0,<5
2020-08-12,2238.0,HASTINGS PRINCE EDWARD,Hallowell House,Picton,97.0,0.0
2020-08-12,2236.0,HALTON,Hampton Terrace Care Centre,Burlington,101.0,0.0
2020-08-12,3895.0,TORONTO,Harmony Hills Care Community,East York,160.0,0.0
2020-08-12,3895.0,TORONTO,Harold and Grace Baker Centre,Toronto,120.0,16.0
2020-08-12,2238.0,HASTINGS PRINCE EDWARD,Hastings Manor Home for the Aged,Belleville,253.0,<5
