province,health_region,date_report,cases,cumulative_cases,deaths,cumulative_deaths,numtotal_last14,numdeaths_last14
New Brunswick,Zone 2 (Saint John area),21-06-2020,0.0,27.0,0.0,0.0,0.0,0.0
Quebec,Not Reported,21-06-2020,0.0,21.0,0.0,0.0,3.0,0.0
Ontario,Not Reported,21-06-2020,0.0,0.0,0.0,0.0,0.0,0.0
Nova Scotia,Not Reported,21-06-2020,0.0,0.0,0.0,0.0,0.0,0.0
NL,Not Reported,21-06-2020,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,Not Reported,21-06-2020,0.0,0.0,0.0,0.0,0.0,0.0
Manitoba,Not Reported,21-06-2020,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,Not Reported,21-06-2020,0.0,0.0,0.0,0.0,0.0,0.0
BC,Not Reported,21-06-2020,0.0,39.0,0.0,0.0,11.0,0.0
Ontario,Thunder Bay,21-06-2020,0.0,89.0,0.0,1.0,5.0,0.0
New Brunswick,Zone 5 (Campbellton area),21-06-2020,0.0,53.0,0.0,2.0,24.0,1.0
Ontario,Algoma,21-06-2020,0.0,24.0,0.0,0.0,3.0,0.0
Manitoba,Interlake-Eastern,21-06-2020,0.0,20.0,0.0,0.0,0.0,0.0
Yukon,Yukon,21-06-2020,0.0,11.0,0.0,0.0,0.0,0.0
Manitoba,Southern Health,21-06-2020,0.0,37.0,0.0,1.0,3.0,0.0
Ontario,Sudbury,21-06-2020,0.0,66.0,0.0,2.0,2.0,0.0
Alberta,Not Reported,21-06-2020,0.0,14.0,0.0,0.0,2.0,0.0
Quebec,Laval,21-06-2020,6.0,5729.0,0.0,660.0,145.0,25.0
Quebec,Bas-Saint-Laurent,21-06-2020,3.0,56.0,0.0,2.0,8.0,0.0
Nova Scotia,Zone 2 - Northern,21-06-2020,0.0,57.0,0.0,0.0,0.0,0.0
Quebec,Saguenay,21-06-2020,0.0,330.0,0.0,26.0,8.0,0.0
Ontario,Chatham-Kent,21-06-2020,0.0,157.0,0.0,1.0,9.0,0.0
NL,Labrador-Grenfell,21-06-2020,0.0,6.0,0.0,0.0,0.0,0.0
Quebec,Outaouais,21-06-2020,0.0,576.0,0.0,33.0,24.0,6.0
New Brunswick,Zone 6 (Bathurst area),21-06-2020,0.0,1.0,0.0,0.0,0.0,0.0
Alberta,Calgary,21-06-2020,6.0,5188.0,0.0,111.0,235.0,4.0
Ontario,Niagara,21-06-2020,1.0,738.0,0.0,61.0,22.0,0.0
Quebec,Chaudière-Appalaches,21-06-2020,1.0,513.0,0.0,8.0,5.0,0.0
Alberta,South,21-06-2020,0.0,1288.0,0.0,10.0,41.0,1.0
New Brunswick,Zone 1 (Moncton area),21-06-2020,0.0,26.0,0.0,0.0,3.0,0.0
Ontario,Windsor-Essex,21-06-2020,7.0,1297.0,0.0,68.0,283.0,1.0
BC,Interior,21-06-2020,0.0,195.0,0.0,2.0,2.0,0.0
Saskatchewan,Saskatoon,21-06-2020,0.0,185.0,0.0,2.0,15.0,0.0
Alberta,Edmonton,21-06-2020,23.0,846.0,0.0,14.0,252.0,1.0
Ontario,Ottawa,21-06-2020,1.0,2055.0,0.0,260.0,53.0,8.0
Ontario,Timiskaming,21-06-2020,0.0,16.0,0.0,0.0,0.0,0.0
Saskatchewan,South,21-06-2020,17.0,51.0,0.0,0.0,34.0,0.0
Ontario,Brant,21-06-2020,0.0,121.0,0.0,4.0,9.0,0.0
Ontario,Renfrew,21-06-2020,0.0,25.0,0.0,1.0,1.0,0.0
Manitoba,Northern,21-06-2020,0.0,3.0,0.0,0.0,0.0,0.0
Quebec,Nord-du-Québec,21-06-2020,0.0,8.0,0.0,0.0,0.0,0.0
Quebec,Gaspésie-Îles-de-la-Madeleine,21-06-2020,0.0,187.0,0.0,9.0,2.0,1.0
Ontario,Wellington Dufferin Guelph,21-06-2020,0.0,442.0,0.0,36.0,47.0,1.0
Quebec,Capitale-Nationale,21-06-2020,2.0,1804.0,1.0,171.0,111.0,30.0
Quebec,Côte-Nord,21-06-2020,0.0,119.0,0.0,0.0,1.0,0.0
Alberta,North,21-06-2020,2.0,279.0,0.0,16.0,34.0,0.0
Saskatchewan,North,21-06-2020,0.0,111.0,0.0,3.0,0.0,0.0
NWT,NWT,21-06-2020,0.0,5.0,0.0,0.0,0.0,0.0
Ontario,North Bay Parry Sound,21-06-2020,0.0,28.0,0.0,1.0,1.0,0.0
PEI,Prince Edward Island,21-06-2020,0.0,27.0,0.0,0.0,0.0,0.0
Ontario,Kingston Frontenac Lennox & Addington,21-06-2020,0.0,63.0,0.0,0.0,0.0,0.0
Quebec,Abitibi-Témiscamingue,21-06-2020,0.0,172.0,0.0,4.0,4.0,0.0
Nova Scotia,Zone 1 - Western,21-06-2020,0.0,52.0,0.0,1.0,0.0,0.0
Ontario,Leeds Grenville and Lanark,21-06-2020,0.0,352.0,0.0,52.0,1.0,2.0
Quebec,Montréal,21-06-2020,41.0,27042.0,8.0,3329.0,837.0,262.0
Repatriated,Repatriated,21-06-2020,0.0,13.0,0.0,0.0,0.0,0.0
Quebec,Montérégie,21-06-2020,16.0,7739.0,0.0,557.0,444.0,74.0
Nova Scotia,Zone 4 - Central,21-06-2020,0.0,899.0,0.0,57.0,2.0,1.0
Quebec,Terres-Cries-de-la-Baie-James,21-06-2020,0.0,10.0,0.0,0.0,0.0,0.0
Nova Scotia,Zone 3 - Eastern,21-06-2020,0.0,53.0,0.0,4.0,0.0,0.0
Ontario,Huron Perth,21-06-2020,0.0,57.0,0.0,5.0,2.0,0.0
Ontario,Middlesex-London,21-06-2020,3.0,606.0,0.0,57.0,53.0,1.0
Ontario,Grey Bruce,21-06-2020,0.0,106.0,0.0,0.0,7.0,0.0
Ontario,Hamilton,21-06-2020,2.0,793.0,0.0,42.0,66.0,2.0
Ontario,Southwestern,22-06-2020,0.0,82.0,0.0,4.0,7.0,0.0
Quebec,Laval,22-06-2020,21.0,5750.0,0.0,660.0,145.0,24.0
Ontario,Huron Perth,22-06-2020,0.0,57.0,0.0,5.0,2.0,0.0
New Brunswick,Zone 1 (Moncton area),22-06-2020,0.0,26.0,0.0,0.0,3.0,0.0
Quebec,Montérégie,22-06-2020,11.0,7750.0,0.0,557.0,401.0,73.0
New Brunswick,Zone 6 (Bathurst area),22-06-2020,0.0,1.0,0.0,0.0,0.0,0.0
Alberta,Calgary,22-06-2020,21.0,5209.0,1.0,112.0,233.0,3.0
Quebec,Estrie,22-06-2020,3.0,959.0,0.0,26.0,17.0,1.0
Ontario,Chatham-Kent,22-06-2020,0.0,157.0,0.0,1.0,9.0,0.0
Quebec,Nord-du-Québec,22-06-2020,0.0,8.0,0.0,0.0,0.0,0.0
NWT,NWT,22-06-2020,0.0,5.0,0.0,0.0,0.0,0.0
Ontario,Sudbury,22-06-2020,1.0,67.0,0.0,2.0,3.0,0.0
Quebec,Nunavik,22-06-2020,0.0,16.0,0.0,0.0,0.0,0.0
Ontario,Haliburton Kawartha Pineridge,22-06-2020,1.0,190.0,0.0,32.0,9.0,0.0
Nova Scotia,Zone 4 - Central,22-06-2020,0.0,899.0,1.0,58.0,2.0,2.0
Canada,Canada,22-06-2020,358.0,103281.0,12.0,8481.0,5567.0,591.0
BC,Island,22-06-2020,1.0,131.0,0.0,5.0,1.0,0.0
BC,Fraser,22-06-2020,27.0,1466.0,1.0,75.0,111.0,1.0
Quebec,Capitale-Nationale,22-06-2020,2.0,1806.0,0.0,171.0,99.0,28.0
Quebec,Mauricie,22-06-2020,1.0,2041.0,0.0,209.0,26.0,4.0
Ontario,North Bay Parry Sound,22-06-2020,0.0,28.0,0.0,1.0,1.0,0.0
Ontario,Peel,22-06-2020,61.0,5828.0,0.0,305.0,575.0,13.0
BC,Vancouver Coastal,22-06-2020,0.0,921.0,0.0,87.0,34.0,1.0
Manitoba,Prairie Mountain,22-06-2020,0.0,26.0,0.0,1.0,0.0,0.0
Ontario,Halton,22-06-2020,4.0,720.0,0.0,25.0,47.0,1.0
Ontario,Simcoe Muskoka,22-06-2020,12.0,560.0,0.0,36.0,66.0,0.0
Ontario,Waterloo,22-06-2020,24.0,1252.0,0.0,115.0,78.0,0.0
Quebec,Côte-Nord,22-06-2020,0.0,119.0,0.0,0.0,0.0,0.0
Saskatchewan,South,22-06-2020,0.0,51.0,0.0,0.0,34.0,0.0
Quebec,Outaouais,22-06-2020,0.0,576.0,0.0,33.0,18.0,6.0
New Brunswick,Not Reported,22-06-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Chaudière-Appalaches,22-06-2020,1.0,514.0,0.0,8.0,6.0,0.0
Manitoba,Not Reported,22-06-2020,0.0,0.0,0.0,0.0,0.0,0.0
BC,Not Reported,22-06-2020,2.0,41.0,0.0,0.0,13.0,0.0
Alberta,Not Reported,22-06-2020,0.0,14.0,0.0,0.0,2.0,0.0
New Brunswick,Zone 2 (Saint John area),22-06-2020,0.0,27.0,0.0,0.0,0.0,0.0
Alberta,North,22-06-2020,0.0,279.0,0.0,16.0,34.0,0.0
Saskatchewan,North,22-06-2020,0.0,111.0,0.0,3.0,0.0,0.0
PEI,Prince Edward Island,22-06-2020,0.0,27.0,0.0,0.0,0.0,0.0
Ontario,Thunder Bay,22-06-2020,1.0,90.0,0.0,1.0,5.0,0.0
Nova Scotia,Zone 1 - Western,22-06-2020,0.0,52.0,0.0,1.0,0.0,0.0
Ontario,Algoma,22-06-2020,0.0,24.0,0.0,0.0,3.0,0.0
Ontario,Leeds Grenville and Lanark,22-06-2020,0.0,352.0,0.0,52.0,1.0,2.0
Nova Scotia,Zone 3 - Eastern,22-06-2020,0.0,53.0,0.0,4.0,0.0,0.0
Manitoba,Interlake-Eastern,22-06-2020,0.0,20.0,0.0,0.0,0.0,0.0
Yukon,Yukon,22-06-2020,0.0,11.0,0.0,0.0,0.0,0.0
Manitoba,Southern Health,22-06-2020,1.0,38.0,0.0,1.0,4.0,0.0
NL,Not Reported,22-06-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Niagara,22-06-2020,3.0,741.0,0.0,61.0,24.0,0.0
Nova Scotia,Not Reported,22-06-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Terres-Cries-de-la-Baie-James,22-06-2020,0.0,10.0,0.0,0.0,0.0,0.0
Ontario,Middlesex-London,22-06-2020,1.0,607.0,0.0,57.0,49.0,1.0
Alberta,South,22-06-2020,0.0,1288.0,0.0,10.0,19.0,1.0
Ontario,Haldimand-Norfolk,22-06-2020,0.0,444.0,1.0,32.0,49.0,1.0
Ontario,Windsor-Essex,22-06-2020,32.0,1329.0,0.0,68.0,306.0,1.0
Ontario,Grey Bruce,22-06-2020,2.0,108.0,0.0,0.0,9.0,0.0
BC,Interior,22-06-2020,1.0,196.0,0.0,2.0,3.0,0.0
Alberta,Edmonton,22-06-2020,11.0,857.0,0.0,14.0,244.0,1.0
Saskatchewan,Saskatoon,22-06-2020,0.0,185.0,0.0,2.0,12.0,0.0
Ontario,Ottawa,22-06-2020,1.0,2056.0,0.0,260.0,54.0,6.0
Ontario,Timiskaming,22-06-2020,0.0,16.0,0.0,0.0,0.0,0.0
Manitoba,Northern,22-06-2020,0.0,3.0,0.0,0.0,0.0,0.0
Nova Scotia,Zone 2 - Northern,22-06-2020,0.0,57.0,0.0,0.0,0.0,0.0
BC,Northern,22-06-2020,0.0,64.0,0.0,0.0,1.0,0.0
Manitoba,Winnipeg,22-06-2020,0.0,227.0,0.0,5.0,10.0,0.0
Saskatchewan,Not Reported,22-06-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Not Reported,22-06-2020,0.0,21.0,0.0,0.0,1.0,0.0
Ontario,Not Reported,22-06-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Bas-Saint-Laurent,22-06-2020,0.0,56.0,0.0,2.0,8.0,0.0
Ontario,Renfrew,22-06-2020,0.0,25.0,0.0,1.0,1.0,0.0
Ontario,Hastings Prince Edward,22-06-2020,0.0,43.0,0.0,5.0,0.0,0.0
Ontario,Northwestern,22-06-2020,0.0,30.0,0.0,0.0,5.0,0.0
Nunavut,Nunavut,22-06-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Abitibi-Témiscamingue,22-06-2020,0.0,172.0,0.0,4.0,4.0,0.0
Ontario,Peterborough,22-06-2020,0.0,95.0,0.0,2.0,4.0,0.0
NL,Labrador-Grenfell,22-06-2020,0.0,6.0,0.0,0.0,0.0,0.0
Ontario,Toronto,22-06-2020,37.0,13893.0,5.0,1044.0,1186.0,100.0
New Brunswick,Zone 7 (Miramichi area),22-06-2020,0.0,2.0,0.0,0.0,0.0,0.0
Ontario,Kingston Frontenac Lennox & Addington,22-06-2020,1.0,64.0,0.0,0.0,1.0,0.0
Saskatchewan,Far North,22-06-2020,1.0,302.0,0.0,6.0,42.0,0.0
Quebec,Gaspésie-Îles-de-la-Madeleine,22-06-2020,0.0,187.0,0.0,9.0,2.0,1.0
Quebec,Lanaudière,22-06-2020,2.0,4150.0,0.0,205.0,70.0,8.0
Saskatchewan,Central,22-06-2020,0.0,12.0,0.0,1.0,0.0,0.0
Quebec,Montréal,22-06-2020,15.0,27057.0,0.0,3329.0,769.0,261.0
Ontario,York,22-06-2020,17.0,2874.0,1.0,237.0,224.0,15.0
NL,Central,22-06-2020,0.0,8.0,0.0,0.0,0.0,0.0
Alberta,Central,22-06-2020,0.0,89.0,0.0,1.0,2.0,0.0
Ontario,Wellington Dufferin Guelph,22-06-2020,21.0,463.0,1.0,37.0,61.0,2.0
Quebec,Laurentides,22-06-2020,13.0,3312.0,0.0,178.0,214.0,27.0
New Brunswick,Zone 3 (Fredericton area),22-06-2020,0.0,48.0,0.0,0.0,0.0,0.0
Ontario,Hamilton,22-06-2020,0.0,793.0,1.0,43.0,58.0,2.0
New Brunswick,Zone 5 (Campbellton area),22-06-2020,0.0,53.0,0.0,2.0,15.0,1.0
Saskatchewan,Regina,22-06-2020,0.0,80.0,0.0,1.0,0.0,0.0
Ontario,Porcupine,22-06-2020,1.0,67.0,0.0,8.0,2.0,1.0
Ontario,Lambton,22-06-2020,0.0,285.0,0.0,25.0,15.0,0.0
Ontario,Eastern,22-06-2020,0.0,163.0,0.0,11.0,12.0,0.0
Ontario,Durham,22-06-2020,4.0,1671.0,0.0,180.0,86.0,3.0
NL,Western,22-06-2020,0.0,4.0,0.0,0.0,0.0,0.0
New Brunswick,Zone 4 (Edmundston area),22-06-2020,0.0,7.0,0.0,0.0,0.0,0.0
Ontario,Brant,22-06-2020,0.0,121.0,0.0,4.0,8.0,0.0
Quebec,Saguenay,22-06-2020,0.0,330.0,0.0,26.0,8.0,0.0
NL,Eastern,22-06-2020,0.0,243.0,0.0,3.0,0.0,0.0
Repatriated,Repatriated,22-06-2020,0.0,13.0,0.0,0.0,0.0,0.0
Repatriated,Repatriated,23-06-2020,0.0,13.0,0.0,0.0,0.0,0.0
Ontario,Brant,23-06-2020,0.0,121.0,0.0,4.0,6.0,0.0
Saskatchewan,Saskatoon,23-06-2020,0.0,185.0,0.0,2.0,11.0,0.0
BC,Northern,23-06-2020,0.0,64.0,0.0,0.0,0.0,0.0
Manitoba,Interlake-Eastern,23-06-2020,0.0,20.0,0.0,0.0,0.0,0.0
Quebec,Chaudière-Appalaches,23-06-2020,0.0,514.0,0.0,8.0,5.0,0.0
Ontario,Algoma,23-06-2020,0.0,24.0,0.0,0.0,3.0,0.0
Manitoba,Northern,23-06-2020,0.0,3.0,0.0,0.0,0.0,0.0
Ontario,Timiskaming,23-06-2020,0.0,16.0,0.0,0.0,0.0,0.0
New Brunswick,Zone 5 (Campbellton area),23-06-2020,0.0,53.0,0.0,2.0,15.0,1.0
Alberta,Edmonton,23-06-2020,28.0,885.0,0.0,14.0,262.0,1.0
Ontario,Grey Bruce,23-06-2020,1.0,109.0,0.0,0.0,10.0,0.0
BC,Interior,23-06-2020,1.0,197.0,0.0,2.0,4.0,0.0
Ontario,Huron Perth,23-06-2020,0.0,57.0,0.0,5.0,2.0,0.0
Manitoba,Winnipeg,23-06-2020,0.0,227.0,0.0,5.0,10.0,0.0
Ontario,Leeds Grenville and Lanark,23-06-2020,0.0,352.0,0.0,52.0,1.0,2.0
Yukon,Yukon,23-06-2020,0.0,11.0,0.0,0.0,0.0,0.0
Quebec,Laurentides,23-06-2020,15.0,3327.0,2.0,180.0,224.0,26.0
Ontario,Renfrew,23-06-2020,0.0,25.0,0.0,1.0,1.0,0.0
Ontario,Northwestern,23-06-2020,6.0,36.0,0.0,0.0,11.0,0.0
Ontario,Niagara,23-06-2020,2.0,743.0,0.0,61.0,24.0,0.0
Quebec,Estrie,23-06-2020,0.0,959.0,0.0,26.0,17.0,1.0
Manitoba,Southern Health,23-06-2020,0.0,38.0,0.0,1.0,4.0,0.0
Quebec,Not Reported,23-06-2020,0.0,21.0,0.0,0.0,1.0,0.0
Ontario,North Bay Parry Sound,23-06-2020,0.0,28.0,0.0,1.0,1.0,0.0
New Brunswick,Zone 2 (Saint John area),23-06-2020,0.0,27.0,0.0,0.0,0.0,0.0
Quebec,Terres-Cries-de-la-Baie-James,23-06-2020,0.0,10.0,0.0,0.0,0.0,0.0
Quebec,Saguenay,23-06-2020,0.0,330.0,0.0,26.0,7.0,0.0
Ontario,Porcupine,23-06-2020,0.0,67.0,0.0,8.0,2.0,1.0
Quebec,Lanaudière,23-06-2020,4.0,4154.0,0.0,205.0,65.0,6.0
Alberta,North,23-06-2020,3.0,282.0,0.0,16.0,37.0,0.0
Quebec,Bas-Saint-Laurent,23-06-2020,0.0,56.0,0.0,2.0,8.0,0.0
Saskatchewan,North,23-06-2020,0.0,111.0,0.0,3.0,0.0,0.0
Ontario,Kingston Frontenac Lennox & Addington,23-06-2020,1.0,65.0,0.0,0.0,2.0,0.0
Ontario,Eastern,23-06-2020,0.0,163.0,0.0,11.0,12.0,0.0
NL,Labrador-Grenfell,23-06-2020,0.0,6.0,0.0,0.0,0.0,0.0
Ontario,Haldimand-Norfolk,23-06-2020,0.0,444.0,0.0,32.0,47.0,1.0
Saskatchewan,Not Reported,23-06-2020,0.0,0.0,0.0,0.0,0.0,0.0
Alberta,Not Reported,23-06-2020,0.0,14.0,0.0,0.0,2.0,0.0
Ontario,Ottawa,23-06-2020,5.0,2061.0,1.0,261.0,59.0,5.0
NL,Eastern,23-06-2020,0.0,243.0,0.0,3.0,0.0,0.0
PEI,Prince Edward Island,23-06-2020,0.0,27.0,0.0,0.0,0.0,0.0
Ontario,Thunder Bay,23-06-2020,0.0,90.0,0.0,1.0,5.0,0.0
Alberta,Central,23-06-2020,0.0,89.0,0.0,1.0,2.0,0.0
Nova Scotia,Zone 2 - Northern,23-06-2020,0.0,57.0,0.0,0.0,0.0,0.0
BC,Not Reported,23-06-2020,0.0,41.0,0.0,0.0,12.0,0.0
Manitoba,Not Reported,23-06-2020,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,Not Reported,23-06-2020,0.0,0.0,0.0,0.0,0.0,0.0
NL,Not Reported,23-06-2020,0.0,0.0,0.0,0.0,0.0,0.0
Nova Scotia,Not Reported,23-06-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Not Reported,23-06-2020,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,Central,23-06-2020,0.0,12.0,0.0,1.0,0.0,0.0
NL,Central,23-06-2020,0.0,8.0,0.0,0.0,0.0,0.0
Ontario,Sudbury,23-06-2020,0.0,67.0,0.0,2.0,3.0,0.0
Ontario,Toronto,23-06-2020,63.0,13956.0,8.0,1052.0,1128.0,100.0
Canada,Canada,23-06-2020,357.0,103638.0,18.0,8499.0,5465.0,550.0
Ontario,Chatham-Kent,23-06-2020,0.0,157.0,0.0,1.0,9.0,0.0
New Brunswick,Zone 4 (Edmundston area),23-06-2020,0.0,7.0,0.0,0.0,0.0,0.0
Nova Scotia,Zone 1 - Western,23-06-2020,0.0,52.0,0.0,1.0,0.0,0.0
Saskatchewan,Far North,23-06-2020,10.0,312.0,0.0,6.0,51.0,0.0
Ontario,Wellington Dufferin Guelph,23-06-2020,1.0,464.0,0.0,37.0,55.0,2.0
Nova Scotia,Zone 3 - Eastern,23-06-2020,0.0,53.0,0.0,4.0,0.0,0.0
Nova Scotia,Zone 4 - Central,23-06-2020,0.0,899.0,0.0,58.0,1.0,1.0
Quebec,Montréal,23-06-2020,17.0,27074.0,2.0,3331.0,723.0,243.0
Quebec,Nord-du-Québec,23-06-2020,0.0,8.0,0.0,0.0,0.0,0.0
New Brunswick,Zone 7 (Miramichi area),23-06-2020,0.0,2.0,0.0,0.0,0.0,0.0
New Brunswick,Zone 1 (Moncton area),23-06-2020,1.0,27.0,0.0,0.0,3.0,0.0
Ontario,Southwestern,23-06-2020,0.0,82.0,0.0,4.0,7.0,0.0
Ontario,Windsor-Essex,23-06-2020,32.0,1361.0,0.0,68.0,295.0,1.0
BC,Island,23-06-2020,0.0,131.0,0.0,5.0,1.0,0.0
NL,Western,23-06-2020,0.0,4.0,0.0,0.0,0.0,0.0
Ontario,Simcoe Muskoka,23-06-2020,11.0,571.0,0.0,36.0,74.0,0.0
Ontario,Durham,23-06-2020,1.0,1672.0,0.0,180.0,71.0,2.0
Ontario,Halton,23-06-2020,7.0,727.0,0.0,25.0,50.0,1.0
Ontario,Peterborough,23-06-2020,0.0,95.0,0.0,2.0,4.0,0.0
Nunavut,Nunavut,23-06-2020,0.0,0.0,0.0,0.0,0.0,0.0
BC,Vancouver Coastal,23-06-2020,6.0,927.0,1.0,88.0,40.0,2.0
Quebec,Mauricie,23-06-2020,0.0,2041.0,0.0,209.0,25.0,3.0
BC,Fraser,23-06-2020,6.0,1472.0,0.0,75.0,109.0,1.0
Ontario,Waterloo,23-06-2020,5.0,1257.0,0.0,115.0,81.0,0.0
Ontario,Peel,23-06-2020,75.0,5903.0,0.0,305.0,622.0,12.0
Ontario,Hastings Prince Edward,23-06-2020,0.0,43.0,0.0,5.0,0.0,0.0
Quebec,Abitibi-Témiscamingue,23-06-2020,0.0,172.0,0.0,4.0,4.0,0.0
Saskatchewan,Regina,23-06-2020,0.0,80.0,0.0,1.0,0.0,0.0
Quebec,Outaouais,23-06-2020,0.0,576.0,0.0,33.0,15.0,6.0
NWT,NWT,23-06-2020,0.0,5.0,0.0,0.0,0.0,0.0
Quebec,Capitale-Nationale,23-06-2020,4.0,1810.0,2.0,173.0,95.0,27.0
Ontario,Haliburton Kawartha Pineridge,23-06-2020,0.0,190.0,0.0,32.0,9.0,0.0
Quebec,Côte-Nord,23-06-2020,0.0,119.0,0.0,0.0,0.0,0.0
Quebec,Montérégie,23-06-2020,6.0,7756.0,1.0,558.0,371.0,62.0
Quebec,Gaspésie-Îles-de-la-Madeleine,23-06-2020,0.0,187.0,0.0,9.0,2.0,0.0
Alberta,Calgary,23-06-2020,13.0,5222.0,0.0,112.0,229.0,2.0
New Brunswick,Zone 6 (Bathurst area),23-06-2020,0.0,1.0,0.0,0.0,0.0,0.0
Ontario,Lambton,23-06-2020,0.0,285.0,0.0,25.0,15.0,0.0
Ontario,Hamilton,23-06-2020,5.0,798.0,0.0,43.0,60.0,2.0
Alberta,South,23-06-2020,1.0,1289.0,0.0,10.0,20.0,1.0
Manitoba,Prairie Mountain,23-06-2020,0.0,26.0,0.0,1.0,0.0,0.0
Quebec,Nunavik,23-06-2020,0.0,16.0,0.0,0.0,0.0,0.0
Saskatchewan,South,23-06-2020,1.0,52.0,0.0,0.0,35.0,0.0
Ontario,Middlesex-London,23-06-2020,3.0,610.0,0.0,57.0,51.0,1.0
Ontario,York,23-06-2020,20.0,2894.0,1.0,238.0,199.0,16.0
Quebec,Laval,23-06-2020,3.0,5753.0,0.0,660.0,136.0,21.0
New Brunswick,Zone 3 (Fredericton area),23-06-2020,0.0,48.0,0.0,0.0,0.0,0.0
Ontario,Durham,24-06-2020,5.0,1677.0,0.0,180.0,68.0,2.0
NL,Labrador-Grenfell,24-06-2020,0.0,6.0,0.0,0.0,0.0,0.0
Ontario,North Bay Parry Sound,24-06-2020,0.0,28.0,0.0,1.0,1.0,0.0
New Brunswick,Zone 4 (Edmundston area),24-06-2020,0.0,7.0,0.0,0.0,0.0,0.0
Ontario,Leeds Grenville and Lanark,24-06-2020,0.0,352.0,0.0,52.0,1.0,2.0
NWT,NWT,24-06-2020,0.0,5.0,0.0,0.0,0.0,0.0
New Brunswick,Zone 5 (Campbellton area),24-06-2020,0.0,53.0,0.0,2.0,11.0,1.0
Nova Scotia,Zone 1 - Western,24-06-2020,0.0,52.0,0.0,1.0,0.0,0.0
Ontario,Brant,24-06-2020,0.0,121.0,0.0,4.0,5.0,0.0
Quebec,Nunavik,24-06-2020,0.0,16.0,0.0,0.0,0.0,0.0
New Brunswick,Zone 1 (Moncton area),24-06-2020,0.0,27.0,0.0,0.0,3.0,0.0
Canada,Canada,24-06-2020,318.0,103956.0,31.0,8530.0,5302.0,522.0
PEI,Prince Edward Island,24-06-2020,0.0,27.0,0.0,0.0,0.0,0.0
Ontario,Hamilton,24-06-2020,7.0,805.0,1.0,44.0,65.0,3.0
Quebec,Abitibi-Témiscamingue,24-06-2020,0.0,172.0,0.0,4.0,4.0,0.0
Ontario,Windsor-Essex,24-06-2020,4.0,1365.0,0.0,68.0,261.0,1.0
Quebec,Lanaudière,24-06-2020,2.0,4156.0,1.0,206.0,58.0,5.0
Ontario,Middlesex-London,24-06-2020,1.0,611.0,0.0,57.0,44.0,1.0
New Brunswick,Zone 6 (Bathurst area),24-06-2020,0.0,1.0,0.0,0.0,0.0,0.0
Ontario,Grey Bruce,24-06-2020,2.0,111.0,0.0,0.0,12.0,0.0
Saskatchewan,Regina,24-06-2020,0.0,80.0,0.0,1.0,0.0,0.0
Quebec,Saguenay,24-06-2020,0.0,330.0,0.0,26.0,5.0,0.0
Ontario,Algoma,24-06-2020,0.0,24.0,0.0,0.0,3.0,0.0
Quebec,Chaudière-Appalaches,24-06-2020,2.0,516.0,0.0,8.0,7.0,0.0
Ontario,York,24-06-2020,20.0,2914.0,2.0,240.0,202.0,15.0
Saskatchewan,Not Reported,24-06-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Not Reported,24-06-2020,0.0,21.0,0.0,0.0,1.0,0.0
Ontario,Not Reported,24-06-2020,0.0,0.0,0.0,0.0,0.0,0.0
Nova Scotia,Not Reported,24-06-2020,0.0,0.0,0.0,0.0,0.0,0.0
NL,Not Reported,24-06-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Porcupine,24-06-2020,0.0,67.0,0.0,8.0,2.0,1.0
Ontario,Hastings Prince Edward,24-06-2020,0.0,43.0,0.0,5.0,0.0,0.0
Manitoba,Not Reported,24-06-2020,0.0,0.0,0.0,0.0,0.0,0.0
BC,Not Reported,24-06-2020,1.0,42.0,0.0,0.0,10.0,0.0
Ontario,Chatham-Kent,24-06-2020,0.0,157.0,0.0,1.0,9.0,0.0
Alberta,Not Reported,24-06-2020,0.0,14.0,0.0,0.0,2.0,0.0
Quebec,Côte-Nord,24-06-2020,0.0,119.0,0.0,0.0,0.0,0.0
Quebec,Nord-du-Québec,24-06-2020,0.0,8.0,0.0,0.0,0.0,0.0
Ontario,Southwestern,24-06-2020,1.0,83.0,0.0,4.0,6.0,0.0
Ontario,Toronto,24-06-2020,73.0,14029.0,9.0,1061.0,1080.0,105.0
Ontario,Peterborough,24-06-2020,0.0,95.0,0.0,2.0,4.0,0.0
Ontario,Sudbury,24-06-2020,0.0,67.0,0.0,2.0,3.0,0.0
Ontario,Haldimand-Norfolk,24-06-2020,0.0,444.0,0.0,32.0,47.0,1.0
Ontario,Simcoe Muskoka,24-06-2020,2.0,573.0,0.0,36.0,73.0,0.0
Ontario,Peel,24-06-2020,62.0,5965.0,0.0,305.0,646.0,12.0
